날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-01-31 15,부산 중구,광복동,221112,.003,.4,.036,.008,30,24
2020-01-31 16,부산 중구,광복동,221112,.003,.4,.034,.01,21,18
2020-01-31 17,부산 중구,광복동,221112,.003,.4,.03,.014,30,21
2020-01-31 18,부산 중구,광복동,221112,.003,.4,.029,.014,28,23
2020-01-31 19,부산 중구,광복동,221112,.003,.5,.018,.024,29,13
2020-01-31 20,부산 중구,광복동,221112,.003,.5,.008,.032,33,19
2020-01-31 21,부산 중구,광복동,221112,.003,.5,.006,.033,37,25
2020-01-31 22,부산 중구,광복동,221112,.003,.5,.005,.033,35,23
2020-01-31 23,부산 중구,광복동,221112,.003,.4,.008,.03,37,19
2020-01-31 24,부산 중구,광복동,221112,.003,.4,.017,.019,31,19
