날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-06-07 01,부산 중구,광복동,221112,.004,.3,.036,.008,10,4
2020-06-07 02,부산 중구,광복동,221112,.004,.3,.038,.007,12,7
2020-06-07 03,부산 중구,광복동,221112,.005,.3,.027,.016,11,4
2020-06-07 04,부산 중구,광복동,221112,.004,.3,.025,.017,11,3
2020-06-07 05,부산 중구,광복동,221112,.003,.3,.038,.006,11,6
2020-06-07 06,부산 중구,광복동,221112,.003,.3,.036,.007,10,7
2020-06-07 07,부산 중구,광복동,221112,.003,.3,.036,.008,10,7
2020-06-07 08,부산 중구,광복동,221112,.004,.3,.033,.012,8,8
2020-06-07 09,부산 중구,광복동,221112,.009,.3,.034,.015,,9
2020-06-07 10,부산 중구,광복동,221112,.007,.3,.039,.013,17,11
2020-06-07 11,부산 중구,광복동,221112,.005,.3,.042,.01,13,12
2020-06-07 12,부산 중구,광복동,221112,.004,.3,.039,.009,15,10
2020-06-07 13,부산 중구,광복동,221112,.003,.3,.043,.006,11,8
2020-06-07 14,부산 중구,광복동,221112,.003,.3,.042,.007,9,5
2020-06-07 15,부산 중구,광복동,221112,.003,.3,.041,.006,10,4
2020-06-07 16,부산 중구,광복동,221112,.003,.3,.039,.008,11,4
2020-06-07 17,부산 중구,광복동,221112,.003,.3,.04,.007,8,
2020-06-07 18,부산 중구,광복동,221112,.003,.3,.038,.008,,12
2020-06-07 19,부산 중구,광복동,221112,.003,.3,.038,.009,,7
2020-06-07 20,부산 중구,광복동,221112,.006,.3,.018,.026,,2
2020-06-07 21,부산 중구,광복동,221112,.007,.4,.014,.029,7,2
2020-06-07 22,부산 중구,광복동,221112,.006,.4,.004,.038,23,8
2020-06-07 23,부산 중구,광복동,221112,.006,.4,.004,.036,15,12
2020-06-07 24,부산 중구,광복동,221112,.009,.4,.003,.036,15,10
2020-06-08 01,부산 중구,광복동,221112,.006,.3,.012,.032,22,10
2020-06-08 02,부산 중구,광복동,221112,.007,.3,.008,.034,10,8
2020-06-08 03,부산 중구,광복동,221112,.004,.4,.015,.024,9,7
2020-06-08 04,부산 중구,광복동,221112,.003,.3,.018,.02,9,7
2020-06-08 05,부산 중구,광복동,221112,.003,.3,.031,.008,9,4
2020-06-08 06,부산 중구,광복동,221112,.003,.3,.026,.012,5,4
2020-06-08 07,부산 중구,광복동,221112,.003,.4,.016,.02,,3
2020-06-08 08,부산 중구,광복동,221112,.005,.4,.012,.026,7,7
2020-06-08 09,부산 중구,광복동,221112,.006,.4,.015,.029,18,10
2020-06-08 10,부산 중구,광복동,221112,.005,.4,.016,.031,21,12
2020-06-08 11,부산 중구,광복동,221112,.004,.3,.027,.023,19,12
2020-06-08 12,부산 중구,광복동,221112,.004,.3,.029,.02,17,10
2020-06-08 13,부산 중구,광복동,221112,.004,.3,.028,.019,24,9
2020-06-08 14,부산 중구,광복동,221112,.005,.3,.025,.022,17,8
2020-06-08 15,부산 중구,광복동,221112,.005,.3,.029,.02,21,9
2020-06-08 16,부산 중구,광복동,221112,.004,.3,.028,.017,20,10
2020-06-08 17,부산 중구,광복동,221112,.004,.3,.029,.018,13,10
2020-06-08 18,부산 중구,광복동,221112,.003,.3,.036,.015,21,12
2020-06-08 19,부산 중구,광복동,221112,.004,.4,.029,.021,9,12
2020-06-08 20,부산 중구,광복동,221112,.003,.5,.013,.035,7,9
2020-06-08 21,부산 중구,광복동,221112,.005,.4,.009,.037,15,8
2020-06-08 22,부산 중구,광복동,221112,.006,.4,.004,.037,17,9
2020-06-08 23,부산 중구,광복동,221112,.006,.4,.005,.039,18,9
2020-06-08 24,부산 중구,광복동,221112,.007,.3,.005,.039,10,7
2020-06-09 01,부산 중구,광복동,221112,.006,.4,.006,.039,9,9
2020-06-09 02,부산 중구,광복동,221112,.007,.4,.003,.04,11,10
2020-06-09 03,부산 중구,광복동,221112,.01,.4,.003,.04,22,17
2020-06-09 04,부산 중구,광복동,221112,.008,.4,.003,.042,25,16
2020-06-09 05,부산 중구,광복동,221112,.006,.4,.003,.042,24,13
2020-06-09 06,부산 중구,광복동,221112,.006,.4,.004,.039,15,12
2020-06-09 07,부산 중구,광복동,221112,.005,.5,.007,.036,20,13
2020-06-09 08,부산 중구,광복동,221112,.006,.5,.007,.043,27,15
2020-06-09 09,부산 중구,광복동,221112,.008,.5,.012,.044,55,20
2020-06-09 10,부산 중구,광복동,221112,.006,.4,.015,.041,43,26
2020-06-09 11,부산 중구,광복동,221112,.005,.4,.026,.037,44,30
2020-06-09 12,부산 중구,광복동,221112,.005,.4,.048,.029,33,20
2020-06-09 13,부산 중구,광복동,221112,.005,.3,.058,.023,35,14
2020-06-09 14,부산 중구,광복동,221112,.005,.3,.054,.021,32,20
2020-06-09 15,부산 중구,광복동,221112,.004,.4,.049,.021,28,15
2020-06-09 16,부산 중구,광복동,221112,.006,.4,.043,.026,34,15
2020-06-09 17,부산 중구,광복동,221112,.005,.4,.049,.025,34,21
2020-06-09 18,부산 중구,광복동,221112,.005,.4,.052,.024,46,34
2020-06-09 19,부산 중구,광복동,221112,.004,.4,.057,.018,52,28
2020-06-09 20,부산 중구,광복동,221112,.005,.5,.045,.025,54,24
2020-06-09 21,부산 중구,광복동,221112,.005,.5,.031,.029,53,24
2020-06-09 22,부산 중구,광복동,221112,.006,.5,.017,.041,54,27
2020-06-09 23,부산 중구,광복동,221112,.006,.4,.016,.043,51,28
2020-06-09 24,부산 중구,광복동,221112,.007,.4,.013,.046,46,26
2020-06-10 01,부산 중구,광복동,221112,.007,.4,.006,.053,50,34
2020-06-10 02,부산 중구,광복동,221112,.006,.4,.015,.038,53,32
2020-06-10 03,부산 중구,광복동,221112,.005,.4,.012,.036,49,27
2020-06-10 04,부산 중구,광복동,221112,.006,.5,.005,.042,48,28
2020-06-10 05,부산 중구,광복동,221112,.006,.4,.007,.039,50,28
