날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-02-07 03,부산 중구,광복동,221112,.003,.3,.021,.01,12,6
2020-02-07 04,부산 중구,광복동,221112,.003,.3,.022,.009,17,6
2020-02-07 05,부산 중구,광복동,221112,.003,.3,.022,.009,19,9
2020-02-07 06,부산 중구,광복동,221112,.003,.3,.02,.011,16,10
2020-02-07 07,부산 중구,광복동,221112,.003,.4,.018,.014,17,11
2020-02-07 08,부산 중구,광복동,221112,.003,.3,.02,.011,15,13
2020-02-07 09,부산 중구,광복동,221112,.003,.4,.021,.011,17,12
2020-02-07 10,부산 중구,광복동,221112,.003,.4,.019,.014,16,12
2020-02-07 11,부산 중구,광복동,221112,.004,.5,.023,.013,22,13
2020-02-07 12,부산 중구,광복동,221112,.003,.4,.028,.012,35,28
2020-02-07 13,부산 중구,광복동,221112,.003,.4,.029,.012,25,16
2020-02-07 14,부산 중구,광복동,221112,.003,.4,.027,.014,23,11
2020-02-07 15,부산 중구,광복동,221112,.003,.4,.027,.015,27,17
2020-02-07 16,부산 중구,광복동,221112,.003,.5,.034,.011,30,18
2020-02-07 17,부산 중구,광복동,221112,.003,.5,.032,.013,28,20
2020-02-07 18,부산 중구,광복동,221112,.003,.5,.03,.014,32,23
2020-02-07 19,부산 중구,광복동,221112,.003,.5,.017,.025,32,23
2020-02-07 20,부산 중구,광복동,221112,.003,.6,.008,.033,37,23
2020-02-07 21,부산 중구,광복동,221112,.003,.5,.016,.023,40,29
2020-02-07 22,부산 중구,광복동,221112,.003,.5,.018,.019,45,28
2020-02-07 23,부산 중구,광복동,221112,.003,.5,.022,.015,50,28
2020-02-07 24,부산 중구,광복동,221112,.003,.5,.028,.01,59,34
2020-02-08 01,부산 중구,광복동,221112,.003,.5,.031,.008,58,36
2020-02-08 02,부산 중구,광복동,221112,.003,.4,.032,.007,45,32
2020-02-08 03,부산 중구,광복동,221112,.003,.4,.032,.006,36,28
2020-02-08 04,부산 중구,광복동,221112,.003,.4,.032,.006,33,23
2020-02-08 05,부산 중구,광복동,221112,.003,.4,.03,.006,31,23
2020-02-08 06,부산 중구,광복동,221112,.003,.4,.03,.007,24,21
2020-02-08 07,부산 중구,광복동,221112,.003,.4,.028,.008,31,25
2020-02-08 08,부산 중구,광복동,221112,.003,.4,.024,.012,34,23
2020-02-08 09,부산 중구,광복동,221112,.003,.4,.024,.013,36,25
2020-02-08 10,부산 중구,광복동,221112,.003,.4,.03,.009,41,28
2020-02-08 11,부산 중구,광복동,221112,.003,.4,.033,.007,42,27
2020-02-08 12,부산 중구,광복동,221112,.003,.4,.035,.007,39,25
2020-02-08 13,부산 중구,광복동,221112,.003,.4,.038,.006,37,25
2020-02-08 14,부산 중구,광복동,221112,.002,.4,.04,.006,42,26
2020-02-08 15,부산 중구,광복동,221112,.002,.4,.039,.007,34,28
2020-02-08 16,부산 중구,광복동,221112,.002,.4,.04,.006,42,36
2020-02-08 17,부산 중구,광복동,221112,.003,.4,.039,.007,32,29
2020-02-08 18,부산 중구,광복동,221112,.003,.4,.035,.01,30,24
2020-02-08 19,부산 중구,광복동,221112,.002,.4,.033,.012,34,27
2020-02-08 20,부산 중구,광복동,221112,.003,.4,.035,.009,33,26
2020-02-08 21,부산 중구,광복동,221112,.003,.4,.034,.008,27,15
2020-02-08 22,부산 중구,광복동,221112,.003,.4,.034,.008,23,17
2020-02-08 23,부산 중구,광복동,221112,.003,.4,.03,.011,33,19
2020-02-08 24,부산 중구,광복동,221112,.003,.4,.03,.01,28,18
2020-02-09 01,부산 중구,광복동,221112,.003,.4,.03,.009,45,23
2020-02-09 02,부산 중구,광복동,221112,.003,.4,.03,.008,38,23
2020-02-09 03,부산 중구,광복동,221112,.003,.4,.03,.007,36,26
2020-02-09 04,부산 중구,광복동,221112,.003,.4,.031,.007,42,22
2020-02-09 05,부산 중구,광복동,221112,.003,.4,.03,.006,40,26
2020-02-09 06,부산 중구,광복동,221112,.003,.4,.03,.007,33,25
2020-02-09 07,부산 중구,광복동,221112,.003,.4,.029,.007,43,25
2020-02-09 08,부산 중구,광복동,221112,.003,.4,.025,.01,39,25
2020-02-09 09,부산 중구,광복동,221112,.003,.4,.027,.01,38,27
2020-02-09 10,부산 중구,광복동,221112,.003,.5,.03,.009,43,27
2020-02-09 11,부산 중구,광복동,221112,.003,.5,.032,.009,46,31
2020-02-09 12,부산 중구,광복동,221112,.003,.5,.034,.009,40,30
2020-02-09 13,부산 중구,광복동,221112,.003,.4,.038,.007,42,32
2020-02-09 14,부산 중구,광복동,221112,.003,.4,.037,.008,30,27
2020-02-09 15,부산 중구,광복동,221112,.003,.4,.039,.007,31,26
2020-02-09 16,부산 중구,광복동,221112,.003,.4,.04,.007,26,22
2020-02-09 17,부산 중구,광복동,221112,.003,.4,.039,.008,17,18
2020-02-09 18,부산 중구,광복동,221112,.003,.4,.036,.011,19,16
2020-02-09 19,부산 중구,광복동,221112,.003,.5,.029,.016,25,22
2020-02-09 20,부산 중구,광복동,221112,.005,.6,.02,.023,24,20
2020-02-09 21,부산 중구,광복동,221112,.005,.6,.024,.019,31,21
2020-02-09 22,부산 중구,광복동,221112,.003,.3,.033,.009,24,17
2020-02-09 23,부산 중구,광복동,221112,.003,.3,.032,.009,22,7
2020-02-09 24,부산 중구,광복동,221112,.003,.3,.036,.006,18,8
2020-02-10 01,부산 중구,광복동,221112,.003,.3,.037,.005,24,9
