,blueWins,blueTowerKills,blueFirstInhibitor,blueInhibitorKills,blueObjectDamageDealt,blueDeath,blueKills,blueDragonKills
3559,1,10,1,2,65659,25,40,1
3560,1,9,1,1,53073,8,27,2
3561,1,7,1,1,45445,8,31,2
3562,0,2,0,0,18950,26,13,0
3563,1,3,0,0,30926,14,29,1
3564,1,9,0,1,76506,51,53,5
3565,1,9,1,2,76352,26,34,2
3566,0,7,1,1,66446,38,25,2
3567,0,2,0,0,24662,29,19,0
3568,1,7,1,1,23968,10,23,1
3569,0,3,0,0,55779,31,23,3
3570,0,2,0,0,17916,30,21,1
3571,1,8,1,1,55273,13,32,2
3572,1,4,1,1,14095,26,41,0
3573,1,6,1,1,81000,33,40,3
3574,0,0,0,0,14414,17,8,0
3575,1,5,0,0,54623,13,31,1
3576,0,0,0,0,2712,15,8,0
3577,1,7,0,0,51797,27,33,1
3578,0,2,0,0,30152,39,24,1
3579,0,1,0,0,7284,33,13,0
3580,1,9,1,2,62533,19,38,0
3581,0,0,0,0,4802,11,7,0
3582,1,9,1,2,58234,14,37,2
3583,1,9,1,1,58323,14,40,2
3584,0,4,0,0,34018,29,28,0
3585,0,4,0,0,45338,24,18,2
3586,1,7,1,1,54057,6,22,3
3587,0,0,0,0,3577,20,6,0
3588,0,11,1,2,63512,27,22,1
3589,1,5,0,0,28960,8,22,1
3590,1,4,0,0,54655,14,32,2
3591,0,0,0,0,4111,19,8,0
3592,1,7,1,1,41801,14,24,1
3593,1,5,0,0,54135,12,23,1
3594,0,2,0,0,28708,28,17,0
3595,0,3,0,0,22970,26,12,1
3596,0,1,0,0,9295,19,7,1
3597,1,8,1,1,69746,11,28,2
3598,0,0,0,0,6260,35,15,0
3599,1,4,1,2,9517,40,63,0
3600,0,0,0,0,3856,21,3,0
3601,1,5,1,1,40234,25,38,1
3602,1,7,1,1,45243,12,30,1
3603,1,6,1,1,60884,16,26,2
3604,0,5,1,1,34202,32,41,2
3605,1,7,0,0,57749,17,34,1
3606,1,4,0,0,19855,13,27,0
3607,0,0,0,0,2435,27,8,0
3608,0,3,0,0,21015,35,25,0
3609,0,1,0,0,9699,23,8,1
3610,0,4,0,0,54191,39,32,0
3611,0,0,0,0,0,66,34,0
3612,0,2,0,0,20850,47,31,1
3613,0,2,0,0,20677,40,19,1
3614,0,3,0,0,14617,35,30,0
3615,1,7,1,1,36227,9,27,1
3616,0,0,0,0,5898,16,5,0
3617,0,3,0,0,31848,14,9,1
3618,1,9,1,2,51205,15,46,3
3619,0,0,0,0,470,24,20,0
3620,0,4,0,1,34835,57,42,1
3621,0,4,0,0,61069,32,36,2
3622,1,9,1,1,48579,12,27,0
3623,0,2,0,1,5473,67,44,0
3624,0,0,0,0,6193,29,10,0
3625,1,0,0,0,194,1,2,0
3626,0,1,0,0,28017,21,14,0
3627,1,4,1,1,10664,38,38,0
3628,1,4,0,0,29343,9,27,1
3629,0,0,0,0,20706,20,14,1
3630,0,5,0,0,33240,28,16,0
3631,1,7,1,1,49835,11,30,1
3632,0,4,0,0,63305,25,14,1
3633,1,9,1,2,80671,32,51,3
3634,1,4,0,1,10386,51,58,0
3635,0,3,0,0,27236,31,20,0
3636,1,1,0,0,7483,5,10,0
3637,0,1,0,0,18511,23,11,0
3638,1,10,1,2,114277,29,33,2
3639,1,5,0,0,32147,13,24,2
3640,1,11,1,3,74916,41,53,3
3641,1,5,0,0,30355,9,24,2
3642,0,5,0,0,44677,41,24,0
3643,1,10,1,2,68429,18,29,3
3644,1,4,0,0,50548,22,49,3
3645,1,6,0,0,39135,15,27,0
3646,1,3,0,0,24523,7,22,1
3647,0,4,0,0,28095,32,28,0
3648,0,1,0,0,24228,47,31,1
3649,1,6,0,0,61444,7,25,3
3650,1,4,0,0,42108,12,27,2
3651,0,1,0,0,15250,35,9,0
3652,0,3,0,2,9290,69,63,0
3653,0,3,0,0,16609,29,12,0
3654,0,3,0,0,29730,28,15,1
3655,1,6,1,1,31107,7,28,1
3656,0,2,0,1,6391,68,50,0
3657,1,4,1,3,6563,69,80,0
3658,1,0,0,0,8663,5,10,1
3659,0,1,0,0,26153,32,18,2
3660,1,3,0,0,29505,8,21,1
3661,1,8,1,3,93019,25,41,3
3662,0,7,0,1,43485,44,38,1
3663,0,0,0,0,11114,18,5,1
3664,1,8,1,1,67329,21,31,2
3665,0,4,1,2,8569,55,53,0
3666,1,8,1,1,66422,15,27,1
3667,0,2,0,0,18843,36,18,2
3668,0,0,0,0,2558,30,4,0
3669,1,10,1,2,25460,9,35,0
3670,0,0,0,0,2282,20,7,0
3671,1,3,0,0,20918,7,15,0
3672,1,4,0,0,45418,13,38,3
3673,0,1,0,0,19001,35,12,1
3674,0,1,0,0,25175,23,7,0
3675,1,8,1,1,84062,27,44,0
3676,1,6,0,0,44625,15,32,1
3677,0,2,0,1,4818,47,47,0
3678,0,0,0,0,11142,26,4,0
3679,1,5,0,0,37673,11,25,1
3680,1,3,0,0,27824,6,21,1
3681,1,7,1,1,76065,12,27,3
3682,1,4,0,0,76326,14,33,3
3683,0,0,0,0,7241,29,16,0
3684,0,0,0,0,6172,19,8,0
3685,0,2,0,0,18549,22,15,0
3686,0,3,0,0,26002,33,26,1
3687,1,3,0,0,18117,12,23,1
3688,1,3,0,0,27675,7,27,2
3689,1,4,1,3,9199,66,64,0
3690,0,5,1,1,52942,41,31,1
3691,0,4,0,0,40999,42,34,0
3692,1,3,0,0,21105,7,24,0
3693,0,0,0,0,10672,11,4,0
3694,1,7,0,0,71146,17,39,4
3695,1,8,1,1,99810,28,37,3
3696,0,4,0,2,10592,74,51,0
3697,1,8,0,1,81082,17,24,3
3698,0,1,0,0,2544,62,46,0
3699,1,6,1,1,55306,13,35,2
3700,0,1,0,0,4134,72,38,0
3701,1,4,1,2,9779,51,56,0
3702,1,3,0,0,26672,9,22,2
3703,1,4,1,1,9923,36,35,0
3704,0,4,0,0,36051,25,17,0
3705,1,10,1,2,47033,7,24,1
3706,0,4,0,0,33064,30,13,1
3707,0,5,1,1,74738,42,37,1
3708,0,0,0,0,684,36,23,0
3709,1,8,1,1,43886,25,44,1
3710,1,2,0,0,23036,11,26,1
3711,0,1,0,0,14282,27,13,1
3712,0,4,0,0,25928,33,24,1
3713,0,4,1,3,8545,70,66,0
3714,1,3,0,0,21301,15,26,0
3715,1,7,1,1,65721,16,27,3
3716,0,4,0,0,37535,28,24,1
3717,0,2,0,0,11380,24,17,0
3718,1,4,0,2,11114,83,60,0
3719,0,1,0,0,2502,37,39,0
3720,0,2,0,0,20646,39,27,1
3721,1,7,1,1,64696,32,32,2
3722,1,5,0,0,70013,22,39,3
3723,0,5,0,0,32849,32,24,1
3724,0,2,0,0,33623,38,12,2
3725,0,0,0,0,9725,15,6,1
3726,1,4,1,1,8614,27,50,0
3727,1,9,1,1,56230,11,36,2
3728,0,4,0,0,29267,31,24,0
3729,1,7,1,1,40081,16,32,0
3730,1,1,0,0,25583,6,15,2
3731,1,4,1,1,8313,23,41,0
3732,0,8,0,1,61561,36,39,4
3733,1,7,1,1,73627,21,32,4
3734,0,2,0,0,41903,35,24,1
3735,0,2,0,0,16513,51,25,0
3736,0,3,0,0,39482,29,24,2
3737,1,10,1,2,74731,33,37,3
3738,1,4,0,0,28861,13,37,2
3739,0,0,0,0,2519,53,33,0
3740,0,0,0,0,4931,33,11,0
3741,0,0,0,0,6674,25,7,0
3742,0,1,0,0,21359,20,12,0
3743,1,7,0,1,33773,47,43,0
3744,0,0,0,0,7189,34,8,0
3745,0,3,0,0,28802,33,24,0
3746,1,4,1,2,8656,38,50,0
3747,0,2,0,0,12305,33,15,0
3748,0,1,0,0,13800,54,23,1
3749,1,9,1,2,71015,20,33,1
3750,0,3,0,0,44328,36,28,2
3751,1,8,1,1,53147,34,50,1
3752,1,8,0,1,83527,24,31,3
3753,1,4,1,2,9628,39,45,0
3754,0,0,0,0,8928,34,14,1
3755,0,1,0,0,2432,61,41,0
3756,0,3,0,0,79154,49,50,3
3757,1,4,0,0,13125,13,22,0
3758,0,4,0,0,42641,35,25,2
3759,0,4,0,0,29995,27,21,2
3760,0,1,0,0,8051,26,11,0
3761,1,2,0,0,23999,16,25,1
3762,0,1,0,0,2986,45,34,0
3763,0,1,0,0,2442,47,32,0
3764,1,8,1,2,68638,26,37,1
3765,0,0,0,0,14755,52,23,0
3766,1,9,0,1,91438,22,26,3
3767,0,1,0,0,4540,65,45,0
3768,0,0,0,0,8612,26,9,1
3769,0,5,0,0,83577,37,26,3
3770,1,3,0,1,14189,52,60,0
3771,0,8,1,1,38778,54,53,1
3772,0,2,1,1,4423,49,35,0
3773,0,0,0,0,1917,67,49,0
3774,0,1,0,0,2573,40,29,0
3775,1,7,1,1,34142,4,17,1
3776,1,8,1,1,54953,23,40,1
3777,0,2,1,2,5723,56,46,0
3778,1,4,0,0,32417,12,25,2
3779,1,4,1,1,10247,37,46,0
3780,1,8,1,1,59572,12,21,1
3781,1,4,0,2,8589,53,56,0
3782,0,0,0,0,14064,28,10,0
3783,0,3,0,0,25927,30,10,0
3784,0,0,0,0,1744,29,9,0
3785,0,0,0,0,15994,18,9,1
3786,0,7,1,1,58093,33,33,0
3787,0,0,0,0,0,58,39,0
3788,1,8,1,1,35451,11,32,1
3789,0,3,0,0,44885,24,18,2
3790,0,4,0,0,20686,27,18,0
3791,0,3,0,0,40363,42,24,2
3792,1,5,1,1,62542,38,49,0
3793,1,8,1,1,64456,14,23,2
3794,1,7,1,1,84454,14,28,4
3795,0,2,0,0,43296,50,32,2
3796,0,2,0,0,32170,37,24,0
3797,1,4,0,0,58653,24,38,3
3798,1,4,0,0,47480,15,27,0
3799,0,2,0,0,28736,36,20,1
3800,0,5,0,0,54974,35,19,0
3801,0,4,0,0,33057,42,33,1
3802,1,6,1,1,68354,29,42,3
3803,0,1,0,0,16616,29,9,1
3804,0,0,0,0,13847,29,12,0
3805,1,5,0,0,35054,7,21,2
3806,1,9,1,2,77534,25,37,2
3807,0,0,0,0,891,56,45,0
3808,0,0,0,0,513,8,2,0
3809,0,1,0,0,17211,21,13,2
3810,1,8,1,1,53915,12,27,2
3811,1,7,1,1,38638,13,28,1
3812,1,3,0,0,22336,8,28,2
3813,1,3,0,0,15862,9,27,0
3814,1,6,1,1,50418,13,34,2
3815,0,3,0,0,46678,34,24,3
3816,1,2,1,1,5979,31,34,0
3817,1,4,1,2,9961,49,46,0
3818,1,10,1,2,54400,7,28,2
3819,1,8,1,1,66279,12,33,2
3820,1,7,1,1,43285,15,35,1
3821,0,0,0,0,6295,20,10,0
3822,1,4,1,1,8054,37,50,0
3823,0,3,0,0,26625,45,21,1
3824,0,0,0,0,7413,14,7,1
3825,0,3,0,0,61841,40,36,1
3826,0,1,0,0,16237,30,15,1
3827,1,4,1,3,8494,38,66,0
3828,0,0,0,0,2491,24,6,0
3829,0,6,0,0,48410,35,27,2
3830,1,2,0,0,22413,7,13,1
3831,0,6,0,0,82224,42,32,1
3832,0,1,0,0,1561,31,22,0
3833,0,6,1,1,36804,37,35,2
3834,1,10,1,2,69934,21,28,3
3835,0,0,0,0,7402,38,14,0
3836,0,0,0,0,17332,26,9,0
3837,1,8,1,1,29478,12,24,0
3838,1,2,0,0,25127,6,19,1
3839,0,0,0,0,19831,31,18,1
3840,0,5,0,0,38538,39,35,2
3841,0,1,0,0,13252,38,23,0
3842,1,8,1,3,82252,17,25,3
3843,0,0,0,0,3636,25,17,0
3844,0,8,1,1,72196,30,31,3
3845,1,8,1,1,54128,43,39,3
3846,0,2,0,0,15851,23,11,0
3847,0,1,0,0,15620,29,15,2
3848,1,4,0,0,62175,19,30,1
3849,0,0,0,0,647,32,13,0
3850,0,5,0,0,43111,27,20,2
3851,0,3,0,0,28985,27,7,0
3852,1,0,0,0,1511,13,28,0
3853,1,6,1,1,70300,19,30,1
3854,1,10,1,2,61813,27,48,2
3855,0,0,0,0,1466,53,37,0
3856,0,3,0,0,23284,26,22,0
3857,1,2,0,0,19438,8,21,0
3858,0,2,0,2,4978,84,66,0
3859,0,3,0,0,30349,33,32,2
3860,1,7,0,0,37807,17,28,1
3861,1,9,1,1,45974,21,37,2
3862,1,5,1,1,35978,11,21,1
3863,1,3,0,0,36009,8,17,1
3864,1,7,1,1,36425,8,29,1
3865,1,8,0,1,89653,31,43,3
3866,0,3,0,0,54170,33,31,3
3867,0,3,0,0,19317,45,18,0
3868,0,5,0,0,31326,32,27,1
3869,1,2,0,0,38742,22,28,0
3870,1,4,0,1,11371,60,50,0
3871,1,4,0,0,20555,5,20,0
3872,1,7,0,1,83258,29,43,4
3873,1,6,1,2,82127,39,51,4
3874,1,9,1,1,64096,14,21,0
3875,0,3,0,0,43811,33,27,2
3876,0,0,0,0,15619,20,5,0
3877,1,8,1,1,62281,16,17,3
3878,0,4,0,0,25159,37,24,1
3879,1,3,1,1,10954,23,36,0
3880,0,0,0,0,3624,26,12,0
3881,1,4,1,2,7314,33,37,0
3882,1,5,0,0,53214,20,19,1
3883,0,7,1,4,46324,53,45,2
3884,1,3,0,0,19561,15,30,0
3885,1,7,1,1,54358,11,16,1
3886,1,7,1,1,49932,17,31,1
3887,0,0,0,0,4640,32,13,0
3888,0,0,0,0,17009,22,8,1
3889,0,4,0,0,51989,33,22,2
3890,1,6,1,1,53583,22,24,1
3891,1,9,1,2,78979,35,41,4
3892,0,1,0,0,11923,32,10,0
3893,0,0,0,0,3408,32,11,0
3894,1,9,1,2,86344,30,39,3
3895,0,3,0,0,72922,26,38,3
3896,0,1,0,0,4470,35,26,0
3897,1,4,0,2,10029,66,77,0
3898,1,6,0,0,60426,15,25,3
3899,0,0,0,0,9649,27,2,1
3900,0,1,0,0,29042,26,16,0
3901,1,7,1,1,28386,21,35,0
3902,0,0,0,0,3078,24,6,0
3903,1,5,1,1,29400,6,20,1
3904,0,1,0,0,19732,25,3,0
3905,0,6,0,0,48419,36,38,1
3906,1,8,1,2,33679,7,32,2
3907,1,9,1,1,52190,15,36,2
3908,0,2,0,0,16453,34,19,1
3909,1,7,1,1,46840,18,39,3
3910,0,2,1,1,5028,64,58,0
3911,1,11,1,3,75013,24,40,2
3912,1,9,1,2,74212,35,44,2
3913,0,0,0,0,22726,32,16,1
3914,0,2,0,0,14626,39,27,1
3915,0,7,1,1,56058,40,32,2
3916,1,5,1,1,29400,6,20,1
3917,0,1,0,0,19732,25,3,0
3918,0,6,0,0,48419,36,38,1
3919,1,8,1,2,33679,7,32,2
3920,1,9,1,1,52190,15,36,2
3921,0,2,0,0,16453,34,19,1
3922,1,7,1,1,46840,18,39,3
3923,0,2,1,1,5028,64,58,0
3924,1,11,1,3,75013,24,40,2
3925,1,9,1,2,74212,35,44,2
3926,0,0,0,0,22726,32,16,1
3927,0,2,0,0,14626,39,27,1
3928,0,7,1,1,56058,40,32,2
3929,1,3,0,0,24702,10,26,1
3930,1,9,1,1,67562,18,38,2
3931,1,9,1,2,94474,24,34,2
3932,1,6,1,1,48143,9,23,2
3933,1,2,0,0,54899,8,17,3
3934,0,0,0,0,2145,24,8,0
3935,0,2,0,0,35787,19,15,0
3936,1,11,1,3,53175,5,30,1
3937,1,8,1,1,75274,19,32,2
3938,1,7,1,2,58542,12,27,2
3939,1,8,1,2,72138,10,30,3
3940,1,9,1,1,67525,37,53,3
3941,0,0,0,0,11136,40,12,1
3942,0,2,0,0,17500,19,5,0
3943,1,9,1,1,69212,33,38,3
3944,0,3,0,1,7525,53,56,0
3945,1,7,1,1,66436,38,48,3
3946,1,8,1,1,78558,9,33,3
3947,1,4,0,0,60521,17,28,2
3948,0,1,0,0,12929,28,8,1
3949,1,9,1,1,65916,21,28,2
3950,1,5,0,0,33914,12,39,1
3951,1,2,0,0,14427,5,21,1
3952,1,8,1,1,70526,12,39,0
3953,1,2,0,0,34322,24,32,2
3954,1,9,1,2,83464,17,36,3
3955,1,4,0,0,65374,18,30,3
3956,1,4,1,2,7359,22,40,0
3957,1,2,0,0,21529,11,32,2
3958,1,10,1,2,78558,22,32,3
3959,1,3,0,0,48292,29,40,4
3960,0,3,0,0,50310,51,29,1
3961,1,5,1,1,68882,18,35,3
3962,1,4,1,2,8533,27,48,0
3963,0,4,0,0,42748,23,9,2
3964,1,7,1,1,44365,15,31,2
3965,1,9,1,2,75411,21,27,3
3966,1,7,1,1,62675,21,32,1
3967,0,1,0,0,17382,32,25,1
3968,1,4,0,0,48215,15,27,2
3969,1,1,0,0,29619,13,24,2
3970,0,0,0,0,966,44,29,0
3971,1,4,0,0,25790,7,14,1
3972,0,1,0,0,18907,44,25,0
3973,1,6,0,0,35369,11,13,1
3974,0,0,0,0,3118,19,7,0
3975,1,7,1,3,90257,18,25,2
3976,1,3,0,0,42274,17,28,2
3977,0,0,0,0,5299,23,5,0
3978,0,0,0,0,3497,18,0,0
3979,0,0,0,0,505,24,12,0
3980,1,7,0,0,63135,28,37,0
3981,0,0,0,0,1079,70,55,0
3982,0,0,0,0,7818,36,16,1
3983,0,0,0,0,28337,44,13,1
3984,1,7,1,1,60183,12,27,2
3985,1,9,1,2,62566,29,43,1
3986,1,9,1,2,89172,22,47,3
3987,0,0,0,0,7765,45,15,0
3988,1,8,0,0,68031,31,31,0
3989,0,0,0,0,17909,37,20,0
3990,0,3,0,0,22103,47,24,1
3991,0,2,0,0,34169,33,22,0
3992,0,1,0,0,2187,26,21,0
3993,1,8,1,2,43760,3,22,0
3994,0,3,0,0,45692,38,23,1
3995,1,9,1,2,67180,26,32,2
3996,1,7,1,1,34488,8,25,1
3997,0,2,0,0,22056,37,19,1
3998,0,1,0,0,2416,56,45,0
3999,0,11,1,5,99641,53,60,4
4000,0,4,0,0,51299,31,23,1
4001,0,2,0,2,5614,57,46,0
4002,1,3,0,0,39344,8,17,2
4003,0,0,0,0,11766,17,8,0
4004,0,4,0,0,48950,47,34,0
4005,0,3,0,0,35899,33,27,2
4006,0,0,0,0,1994,73,52,0
4007,0,0,0,0,5192,22,8,0
4008,0,1,0,0,9261,44,18,1
4009,1,6,1,1,25858,8,37,1
4010,0,1,0,0,9496,20,11,0
4011,0,3,0,0,39430,49,29,0
4012,1,0,0,0,88,1,3,0
4013,0,3,0,0,42871,34,22,1
4014,1,4,1,1,8871,24,45,0
4015,1,8,0,1,59603,26,31,1
4016,1,8,1,1,62559,20,34,1
4017,1,7,1,1,77106,30,36,3
4018,0,1,0,0,17482,31,16,1
4019,1,4,1,2,10270,39,35,0
4020,1,3,0,0,39043,3,15,2
4021,0,1,0,0,16369,29,19,1
4022,1,4,0,1,10215,40,47,0
4023,0,2,1,1,7717,44,36,0
4024,0,1,0,0,2750,58,59,0
4025,0,1,0,0,25763,27,8,0
4026,1,11,1,2,59293,18,42,2
4027,1,8,1,1,67130,15,42,3
4028,1,3,0,0,42097,11,26,3
4029,0,1,0,0,19089,33,19,0
4030,1,5,0,0,64558,21,30,1
4031,0,0,0,0,7296,35,22,0
4032,1,5,1,1,57756,35,50,2
4033,0,0,0,0,8357,46,20,0
4034,1,7,1,1,54138,26,33,3
4035,0,0,0,0,18859,26,17,2
4036,0,5,0,0,71934,35,26,3
4037,1,5,0,0,49879,7,16,3
4038,1,10,1,3,94637,23,31,1
4039,1,4,1,1,8838,46,60,0
4040,1,9,1,1,69711,14,30,2
4041,0,2,0,0,20313,37,21,1
4042,1,11,1,1,88239,16,29,2
4043,0,5,0,0,56193,29,24,1
4044,0,1,0,0,10239,39,12,0
4045,0,1,0,0,20583,20,9,1
4046,1,6,1,1,63545,28,40,4
4047,1,7,1,1,43250,12,24,1
4048,1,4,0,0,52495,12,30,2
4049,0,3,0,0,45803,28,17,1
4050,1,4,1,2,9093,47,49,0
4051,0,5,0,0,70978,31,27,3
4052,0,7,1,1,70259,37,39,2
4053,0,1,0,0,18698,15,7,1
4054,1,7,1,1,63862,23,29,2
4055,0,1,0,0,13522,41,21,0
4056,1,3,0,0,26496,5,22,1
4057,1,9,1,2,79694,29,44,3
4058,0,1,0,0,16879,15,8,1
4059,0,6,1,1,57020,38,37,1
4060,0,0,0,0,6677,24,6,0
4061,1,8,1,1,98149,22,43,4
4062,1,3,0,0,28711,10,24,2
4063,1,8,1,1,108405,22,33,4
4064,1,1,0,0,9833,10,19,1
4065,0,2,0,0,18350,28,9,1
4066,1,10,1,1,93639,43,43,2
4067,0,5,0,0,44344,38,33,0
4068,1,11,1,5,99461,40,38,3
4069,0,6,1,1,74489,43,46,3
4070,0,3,0,1,10259,56,49,0
4071,1,6,0,0,29632,6,24,1
4072,1,6,0,0,55748,21,39,4
4073,0,4,0,0,39192,30,19,0
4074,1,2,0,0,18790,12,19,1
4075,0,0,0,0,2982,20,9,0
4076,1,7,1,1,67925,15,31,2
4077,1,7,0,1,47154,24,24,1
4078,1,5,1,1,63578,19,32,3
4079,0,1,0,0,14351,18,6,0
4080,0,4,1,1,27921,32,18,1
4081,1,6,0,0,74365,12,31,3
4082,1,2,1,2,5889,53,52,0
4083,0,3,0,0,63601,44,38,1
4084,0,0,0,0,11563,21,11,0
4085,1,3,0,0,26022,4,18,1
4086,1,3,0,0,48989,15,29,3
4087,1,3,0,0,24351,9,21,0
4088,0,4,0,1,10360,55,38,0
4089,0,0,0,0,1802,29,8,0
4090,1,5,1,1,77713,32,40,2
4091,1,5,1,1,21483,14,34,1
4092,0,0,0,0,2479,32,14,0
4093,0,0,0,0,8751,35,16,0
4094,1,9,1,1,45281,11,28,1
4095,0,2,0,0,11317,23,10,0
4096,0,0,0,0,2050,33,6,0
4097,1,11,1,2,82275,13,35,4
4098,0,0,0,0,14422,23,7,0
4099,1,4,1,1,9333,39,49,0
4100,0,1,0,0,1881,56,39,0
4101,0,1,0,0,17126,29,15,0
4102,0,1,0,0,4670,32,20,0
4103,0,0,0,0,4026,22,11,0
4104,0,4,0,0,43814,30,16,0
4105,1,4,1,3,7161,58,79,0
4106,0,2,0,0,29545,31,15,0
4107,1,6,0,0,40700,9,25,2
4108,0,2,1,1,4051,47,44,0
4109,1,6,1,1,51576,25,39,2
4110,1,3,0,0,25777,12,22,2
4111,1,8,1,1,42114,8,28,2
4112,0,3,0,0,41094,32,15,2
4113,0,2,0,0,19926,17,8,1
4114,1,8,1,1,67200,10,20,1
4115,0,2,0,0,30283,40,24,1
4116,0,4,0,0,26067,39,29,0
4117,0,1,0,0,25468,32,13,0
4118,1,6,1,1,68902,25,28,2
4119,0,5,0,0,49751,44,24,2
4120,1,8,1,1,93297,24,28,2
4121,0,0,0,0,10043,21,6,0
4122,0,1,0,0,2210,83,52,0
4123,0,8,1,1,58142,32,23,2
4124,1,5,0,0,57104,16,30,2
4125,1,3,0,0,21943,6,23,1
4126,0,2,0,1,5587,56,46,0
4127,0,0,0,0,16176,17,10,1
4128,1,4,1,2,9029,60,66,0
4129,0,2,0,0,24561,30,18,1
4130,0,4,0,0,61367,26,24,0
4131,1,7,1,1,55574,33,42,2
4132,1,2,0,0,30948,8,23,1
4133,1,9,1,1,59190,27,40,3
4134,0,0,0,0,11361,21,15,1
4135,0,1,0,0,34157,25,17,0
4136,0,2,0,0,27219,31,23,1
4137,1,8,1,1,68755,20,26,2
4138,0,4,0,0,31011,49,43,0
4139,1,9,1,2,49715,19,26,1
4140,0,2,0,0,14174,33,23,0
4141,0,0,0,0,8562,29,10,1
4142,1,4,0,0,24775,10,25,0
4143,0,3,0,0,23535,38,19,0
4144,0,3,0,0,25008,43,27,2
4145,0,0,0,0,4734,26,8,0
4146,0,1,0,0,5791,26,9,0
4147,0,0,0,0,5472,22,9,0
4148,0,4,0,0,47829,41,31,1
4149,0,3,0,0,15545,33,22,1
4150,0,1,0,0,16252,24,9,0
4151,1,9,1,2,40835,7,26,2
4152,0,2,0,0,34009,31,26,0
4153,0,1,0,0,3382,50,29,0
4154,1,7,1,1,37647,13,31,0
4155,1,6,0,0,72199,21,35,2
4156,1,7,1,1,55741,17,41,2
4157,0,0,0,0,831,52,37,0
4158,0,1,0,0,11650,36,12,1
4159,0,2,0,0,31473,37,21,1
4160,1,9,1,1,72484,27,35,2
4161,1,9,1,2,56165,30,41,1
4162,0,2,0,1,4615,63,58,0
4163,1,8,1,1,46684,21,22,1
4164,0,2,0,0,32642,32,18,1
4165,1,4,0,0,57880,10,25,2
4166,1,3,0,0,31121,22,33,2
4167,0,3,0,0,45151,30,22,2
4168,0,0,0,0,7406,19,5,1
4169,1,9,1,2,57765,14,30,2
4170,1,5,0,0,39275,17,42,1
4171,1,9,1,1,81266,23,30,4
4172,0,2,0,1,5677,60,66,0
4173,1,4,1,1,10510,60,71,0
4174,0,1,0,0,10642,25,21,0
4175,1,7,1,1,61078,34,42,2
4176,1,8,1,1,63151,17,30,1
4177,1,8,1,2,83667,15,38,2
4178,0,0,0,0,12657,30,7,0
4179,0,2,0,1,5772,51,40,0
4180,1,5,0,0,58550,20,28,1
4181,0,0,0,0,5660,29,6,0
4182,1,4,0,0,40031,14,37,2
4183,1,4,0,0,34872,6,17,2
4184,1,4,0,1,23278,56,55,0
4185,1,8,1,1,72600,13,34,4
4186,0,1,0,0,15950,32,15,0
4187,1,4,1,1,10432,37,42,0
4188,0,0,0,0,7414,24,8,0
4189,0,0,0,0,4680,31,20,0
4190,1,7,1,1,63405,18,26,0
4191,1,6,0,0,57767,19,32,2
4192,0,3,0,0,23301,32,28,0
4193,1,4,0,1,11125,41,39,0
4194,1,9,1,2,58566,21,32,2
4195,0,2,0,0,15925,24,7,0
4196,0,1,0,0,21052,48,34,2
4197,1,10,1,2,81804,24,39,3
4198,0,0,0,0,6043,24,10,0
4199,1,7,0,0,36877,21,39,1
4200,0,2,0,0,47460,28,24,3
4201,1,8,1,1,50902,14,22,2
4202,0,1,0,0,2121,46,48,0
4203,0,2,0,0,49761,33,18,3
4204,1,4,0,1,11175,52,53,0
4205,1,5,0,0,47163,15,36,1
4206,0,2,0,1,5648,62,52,0
4207,1,8,1,1,57609,17,26,3
4208,0,0,0,0,5919,21,8,0
4209,0,1,0,0,8638,20,19,0
4210,1,8,1,1,54122,33,40,0
4211,0,2,0,1,5518,50,38,0
4212,0,0,0,0,5997,19,11,0
4213,1,9,1,1,54964,29,26,2
4214,1,7,1,1,61182,38,51,1
4215,1,7,1,1,73920,15,28,4
4216,0,1,0,0,10347,27,11,0
4217,1,8,1,1,56497,11,30,2
4218,0,1,0,0,10550,27,8,0
4219,1,7,1,1,52306,23,41,1
4220,1,7,1,2,61044,35,40,2
4221,1,4,0,0,55953,9,20,2
4222,1,9,1,1,75634,22,41,1
4223,0,0,0,0,18291,34,23,0
4224,1,7,1,1,48760,15,29,1
4225,1,3,0,0,26822,5,22,1
4226,1,5,0,0,23707,2,18,0
4227,1,4,1,2,8740,66,72,0
4228,1,4,1,3,6109,35,62,0
4229,1,9,1,2,35550,11,26,0
4230,1,4,0,1,9602,29,40,0
4231,0,1,0,0,3772,57,44,0
4232,0,0,0,0,11196,18,9,0
4233,1,10,1,2,80280,21,26,3
4234,1,3,0,0,22776,14,23,0
4235,0,0,0,0,15683,35,19,0
4236,1,8,1,1,49245,18,26,0
4237,0,0,0,0,0,24,16,0
4238,1,5,0,0,37440,9,31,1
4239,0,4,0,0,46678,28,18,2
4240,1,9,1,1,82183,20,41,2
4241,0,4,0,0,28138,39,20,0
4242,1,2,0,0,30650,19,33,1
4243,1,10,1,3,73455,34,44,3
4244,0,10,1,1,51997,41,34,3
4245,0,0,0,0,12324,32,7,0
4246,1,6,0,0,33843,4,22,1
4247,1,3,0,0,16014,17,28,0
4248,0,0,0,0,1536,56,44,0
4249,0,3,0,0,41307,35,21,0
4250,0,1,0,0,5758,46,23,0
4251,1,9,1,1,71561,21,36,1
4252,0,1,0,0,2790,45,35,0
4253,0,1,0,0,14046,41,15,1
4254,1,4,1,2,22171,59,77,0
4255,1,3,0,0,20207,4,16,2
