날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-04-06 10,부산 중구,광복동,221112,.004,.3,.025,.024,51,30
2020-04-06 11,부산 중구,광복동,221112,.004,.3,.043,.014,66,36
2020-04-06 12,부산 중구,광복동,221112,.003,.3,.045,.012,43,20
2020-04-06 13,부산 중구,광복동,221112,.003,.3,.05,.009,43,18
2020-04-06 14,부산 중구,광복동,221112,.003,.3,.048,.011,36,11
2020-04-06 15,부산 중구,광복동,221112,.003,.3,.047,.011,46,22
2020-04-06 16,부산 중구,광복동,221112,.003,.3,.051,.01,45,11
2020-04-06 17,부산 중구,광복동,221112,.003,.3,.055,.01,41,16
2020-04-06 18,부산 중구,광복동,221112,.003,.3,.052,.012,37,14
2020-04-06 19,부산 중구,광복동,221112,.004,.3,.056,.01,34,15
2020-04-06 20,부산 중구,광복동,221112,.004,.3,.056,.01,36,19
2020-04-06 21,부산 중구,광복동,221112,.004,.3,.05,.013,33,18
2020-04-06 22,부산 중구,광복동,221112,.003,.3,.052,.01,35,19
2020-04-06 23,부산 중구,광복동,221112,.004,.3,.058,.009,32,19
2020-04-06 24,부산 중구,광복동,221112,.003,.3,.054,.01,37,20
2020-04-07 01,부산 중구,광복동,221112,.003,.3,.053,.008,41,20
2020-04-07 02,부산 중구,광복동,221112,.004,.3,.046,.011,37,18
2020-04-07 03,부산 중구,광복동,221112,.004,.3,.045,.01,35,20
2020-04-07 04,부산 중구,광복동,221112,.004,.3,.04,.013,44,26
2020-04-07 05,부산 중구,광복동,221112,.004,.3,.042,.009,35,20
2020-04-07 06,부산 중구,광복동,221112,.004,.3,.04,.009,40,22
2020-04-07 07,부산 중구,광복동,221112,.004,.3,.037,.012,35,22
2020-04-07 08,부산 중구,광복동,221112,.004,.3,.043,.014,52,19
2020-04-07 09,부산 중구,광복동,221112,.004,.3,.049,.011,64,26
2020-04-07 10,부산 중구,광복동,221112,.004,.3,.055,.011,79,25
2020-04-07 11,부산 중구,광복동,221112,.005,.3,.061,.01,93,36
2020-04-07 12,부산 중구,광복동,221112,.005,.3,.058,.014,97,33
2020-04-07 13,부산 중구,광복동,221112,.005,.3,.066,.012,100,36
2020-04-07 14,부산 중구,광복동,221112,.005,.4,.065,.016,96,39
2020-04-07 15,부산 중구,광복동,221112,.005,.4,.069,.014,100,48
2020-04-07 16,부산 중구,광복동,221112,.006,.4,.071,.014,89,38
2020-04-07 17,부산 중구,광복동,221112,.006,.4,.074,.013,92,42
2020-04-07 18,부산 중구,광복동,221112,.005,.4,.071,.012,82,38
2020-04-07 19,부산 중구,광복동,221112,.004,.4,.057,.014,78,30
2020-04-07 20,부산 중구,광복동,221112,.004,.4,.048,.02,68,32
2020-04-07 21,부산 중구,광복동,221112,.005,.4,.048,.017,87,34
2020-04-07 22,부산 중구,광복동,221112,.004,.4,.039,.021,70,29
2020-04-07 23,부산 중구,광복동,221112,.004,.4,.042,.021,71,35
2020-04-07 24,부산 중구,광복동,221112,.004,.4,.048,.017,73,34
2020-04-08 01,부산 중구,광복동,221112,.004,.3,.066,.007,72,36
2020-04-08 02,부산 중구,광복동,221112,.004,.3,.07,.006,73,32
2020-04-08 03,부산 중구,광복동,221112,.004,.3,.071,.006,73,37
2020-04-08 04,부산 중구,광복동,221112,.004,.3,.068,.006,88,48
2020-04-08 05,부산 중구,광복동,221112,.004,.3,.066,.006,87,48
2020-04-08 06,부산 중구,광복동,221112,.004,.3,.06,.006,85,45
2020-04-08 07,부산 중구,광복동,221112,.004,.3,.053,.009,75,33
2020-04-08 08,부산 중구,광복동,221112,.003,.3,.044,.009,73,35
2020-04-08 09,부산 중구,광복동,221112,.003,.2,.042,.007,48,24
2020-04-08 10,부산 중구,광복동,221112,.003,.2,.041,.007,42,10
2020-04-08 11,부산 중구,광복동,221112,.003,.2,.041,.008,31,11
2020-04-08 12,부산 중구,광복동,221112,.003,.2,.045,.007,42,12
2020-04-08 13,부산 중구,광복동,221112,.003,.2,.048,.006,35,10
2020-04-08 14,부산 중구,광복동,221112,.003,.3,.047,.01,35,10
2020-04-08 15,부산 중구,광복동,221112,.004,.3,.05,.011,42,12
2020-04-08 16,부산 중구,광복동,221112,.004,.3,.052,.012,46,21
2020-04-08 17,부산 중구,광복동,221112,.004,.3,.051,.014,41,19
2020-04-08 18,부산 중구,광복동,221112,.004,.3,.044,.017,44,15
2020-04-08 19,부산 중구,광복동,221112,.003,.3,.037,.013,38,10
2020-04-08 20,부산 중구,광복동,221112,.003,.3,.042,.008,35,10
2020-04-08 21,부산 중구,광복동,221112,.003,.3,.042,.007,26,16
2020-04-08 22,부산 중구,광복동,221112,.003,.3,.037,.01,28,14
2020-04-08 23,부산 중구,광복동,221112,.003,.3,.037,.009,25,15
2020-04-08 24,부산 중구,광복동,221112,.003,.3,.038,.007,27,11
2020-04-09 01,부산 중구,광복동,221112,.003,.3,.039,.006,20,11
