날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-07-12 10,부산 중구,광복동,221112,.004,.3,.018,.013,12,7
2020-07-12 11,부산 중구,광복동,221112,.004,.3,.02,.011,11,5
2020-07-12 12,부산 중구,광복동,221112,.003,.3,.02,.011,7,7
2020-07-12 13,부산 중구,광복동,221112,.003,.3,.021,.012,9,9
2020-07-12 14,부산 중구,광복동,221112,.003,.3,.023,.011,12,8
2020-07-12 15,부산 중구,광복동,221112,.003,.3,.023,.012,11,5
2020-07-12 16,부산 중구,광복동,221112,.003,.3,.024,.011,11,4
2020-07-12 17,부산 중구,광복동,221112,.003,.3,.027,.009,11,6
2020-07-12 18,부산 중구,광복동,221112,.003,.3,.028,.009,8,6
2020-07-12 19,부산 중구,광복동,221112,.003,.3,.029,.008,6,5
2020-07-12 20,부산 중구,광복동,221112,.003,.3,.029,.008,9,3
2020-07-12 21,부산 중구,광복동,221112,.003,.3,.029,.007,12,6
2020-07-12 22,부산 중구,광복동,221112,.003,.3,.03,.006,10,7
2020-07-12 23,부산 중구,광복동,221112,.003,.3,.027,.009,4,4
2020-07-12 24,부산 중구,광복동,221112,.002,.3,.031,.006,5,4
2020-07-13 01,부산 중구,광복동,221112,.002,.3,.03,.006,6,5
2020-07-13 02,부산 중구,광복동,221112,.003,.3,.03,.007,2,2
2020-07-13 03,부산 중구,광복동,221112,.003,.2,.037,.006,2,2
2020-07-13 04,부산 중구,광복동,221112,.003,.2,.037,.004,2,2
2020-07-13 05,부산 중구,광복동,221112,.002,.2,.039,.004,2,2
2020-07-13 06,부산 중구,광복동,221112,.003,.3,.036,.005,2,3
2020-07-13 07,부산 중구,광복동,221112,.002,.3,.032,.006,2,2
2020-07-13 08,부산 중구,광복동,221112,.002,.3,.024,.012,2,2
2020-07-13 09,부산 중구,광복동,221112,.003,.3,.013,.02,2,2
2020-07-13 10,부산 중구,광복동,221112,.003,.3,.01,.021,2,2
2020-07-13 11,부산 중구,광복동,221112,.003,.3,.02,.016,2,4
2020-07-13 12,부산 중구,광복동,221112,.002,.3,.027,.01,2,3
2020-07-13 13,부산 중구,광복동,221112,.002,.3,.03,.009,2,2
2020-07-13 14,부산 중구,광복동,221112,.002,.3,.026,.011,2,2
2020-07-13 15,부산 중구,광복동,221112,,,,,,
2020-07-13 16,부산 중구,광복동,221112,,,,,,
2020-07-13 17,부산 중구,광복동,221112,.003,.4,.008,.028,2,2
2020-07-13 18,부산 중구,광복동,221112,.003,.4,.008,.03,,
2020-07-13 19,부산 중구,광복동,221112,.003,.5,.019,.021,2,
2020-07-13 20,부산 중구,광복동,221112,.003,.5,.013,.025,2,
2020-07-13 21,부산 중구,광복동,221112,.003,.4,.014,.021,2,
2020-07-13 22,부산 중구,광복동,221112,.002,.4,.016,.016,6,8
2020-07-13 23,부산 중구,광복동,221112,.003,.4,.012,.019,4,7
2020-07-13 24,부산 중구,광복동,221112,.002,.4,.02,.011,4,7
2020-07-14 01,부산 중구,광복동,221112,.002,.4,.019,.012,5,5
2020-07-14 02,부산 중구,광복동,221112,.002,.4,.018,.011,4,6
2020-07-14 03,부산 중구,광복동,221112,.003,.4,.009,.019,4,5
2020-07-14 04,부산 중구,광복동,221112,.004,.4,.005,.023,7,7
2020-07-14 05,부산 중구,광복동,221112,.004,.3,.007,.021,8,10
2020-07-14 06,부산 중구,광복동,221112,.003,.3,.012,.017,4,
2020-07-14 07,부산 중구,광복동,221112,.004,.3,.006,.023,2,
2020-07-14 08,부산 중구,광복동,221112,.005,.4,.007,.022,3,
2020-07-14 09,부산 중구,광복동,221112,.005,.4,.008,.022,3,
2020-07-14 10,부산 중구,광복동,221112,.004,.4,.009,.021,5,8
