날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-09-07 12,부산 중구,광복동,221112,.002,.3,.033,.004,6,5
2020-09-07 13,부산 중구,광복동,221112,.002,.2,.041,.004,28,4
2020-09-07 14,부산 중구,광복동,221112,,,,,32,2
2020-09-07 15,부산 중구,광복동,221112,.002,.2,.042,.003,15,2
2020-09-07 16,부산 중구,광복동,221112,.002,.2,.039,.003,15,3
2020-09-07 17,부산 중구,광복동,221112,.002,.2,.037,.004,14,6
2020-09-07 18,부산 중구,광복동,221112,.002,.2,.037,.004,9,6
2020-09-07 19,부산 중구,광복동,221112,.002,.2,.04,.004,7,6
2020-09-07 20,부산 중구,광복동,221112,.002,.2,.043,.003,10,3
2020-09-07 21,부산 중구,광복동,221112,.002,.2,.046,.004,17,4
2020-09-07 22,부산 중구,광복동,221112,.002,.2,.048,.005,15,8
2020-09-07 23,부산 중구,광복동,221112,.002,.2,.05,.004,17,11
2020-09-07 24,부산 중구,광복동,221112,.002,.2,.053,.003,29,14
2020-09-08 01,부산 중구,광복동,221112,.002,.3,.054,.003,29,25
2020-09-08 02,부산 중구,광복동,221112,.002,.3,.06,.003,48,23
2020-09-08 03,부산 중구,광복동,221112,.002,.3,.062,.004,47,24
2020-09-08 04,부산 중구,광복동,221112,.002,.3,.063,.004,50,23
2020-09-08 05,부산 중구,광복동,221112,.002,.3,.063,.003,49,29
2020-09-08 06,부산 중구,광복동,221112,.002,.3,.057,.005,50,25
2020-09-08 07,부산 중구,광복동,221112,.002,.3,.053,.006,53,28
2020-09-08 08,부산 중구,광복동,221112,.002,.3,.053,.009,50,28
2020-09-08 09,부산 중구,광복동,221112,.002,.3,.055,.01,52,27
2020-09-08 10,부산 중구,광복동,221112,.002,.3,.054,.012,63,33
2020-09-08 11,부산 중구,광복동,221112,.002,.4,.06,.01,66,30
2020-09-08 12,부산 중구,광복동,221112,.003,.4,.062,.01,69,36
2020-09-08 13,부산 중구,광복동,221112,.003,.4,.065,.01,65,
2020-09-08 14,부산 중구,광복동,221112,.003,.4,.065,.009,68,29
2020-09-08 15,부산 중구,광복동,221112,.002,.4,.064,.007,69,36
2020-09-08 16,부산 중구,광복동,221112,.003,.4,.065,.009,60,31
2020-09-08 17,부산 중구,광복동,221112,.003,.4,.07,.01,68,34
2020-09-08 18,부산 중구,광복동,221112,.002,.5,.088,.008,77,38
2020-09-08 19,부산 중구,광복동,221112,.002,.5,.091,.01,83,47
2020-09-08 20,부산 중구,광복동,221112,.002,.5,.082,.013,89,43
2020-09-08 21,부산 중구,광복동,221112,.002,.5,.087,.009,88,54
2020-09-08 22,부산 중구,광복동,221112,.002,.4,.088,.006,91,49
2020-09-08 23,부산 중구,광복동,221112,.002,.4,.082,.007,82,46
2020-09-08 24,부산 중구,광복동,221112,.002,.4,.078,.007,77,41
2020-09-09 01,부산 중구,광복동,221112,.002,.4,.074,.008,79,40
2020-09-09 02,부산 중구,광복동,221112,.002,.4,.074,.007,78,40
2020-09-09 03,부산 중구,광복동,221112,.002,.5,.069,.009,77,39
2020-09-09 04,부산 중구,광복동,221112,.002,.4,.076,.005,81,40
2020-09-09 05,부산 중구,광복동,221112,.002,.4,.072,.006,65,32
2020-09-09 06,부산 중구,광복동,221112,.003,.4,.068,.008,65,27
2020-09-09 07,부산 중구,광복동,221112,.003,.4,.04,.024,74,37
2020-09-09 08,부산 중구,광복동,221112,.003,.5,.033,.029,90,37
2020-09-09 09,부산 중구,광복동,221112,.003,.4,.03,.033,,41
2020-09-09 10,부산 중구,광복동,221112,.003,.4,.043,.024,90,50
2020-09-09 11,부산 중구,광복동,221112,.003,.4,.045,.025,71,28
2020-09-09 12,부산 중구,광복동,221112,.003,.3,.059,.017,62,25
2020-09-09 13,부산 중구,광복동,221112,.003,.4,.069,.014,61,25
2020-09-09 14,부산 중구,광복동,221112,.003,.3,.07,.016,52,24
2020-09-09 15,부산 중구,광복동,221112,.003,.4,.072,.014,48,27
2020-09-09 16,부산 중구,광복동,221112,.003,.3,.063,.016,41,18
2020-09-09 17,부산 중구,광복동,221112,.003,.3,.063,.014,48,24
2020-09-09 18,부산 중구,광복동,221112,.003,.3,.066,.011,41,26
2020-09-09 19,부산 중구,광복동,221112,.002,.3,.063,.011,36,23
2020-09-09 20,부산 중구,광복동,221112,.003,.3,.053,.013,39,24
2020-09-09 21,부산 중구,광복동,221112,.003,.4,.047,.015,37,25
2020-09-09 22,부산 중구,광복동,221112,.003,.4,.052,.013,45,32
2020-09-09 23,부산 중구,광복동,221112,.003,.3,.058,.009,43,25
2020-09-09 24,부산 중구,광복동,221112,.003,.3,.054,.012,44,24
2020-09-10 01,부산 중구,광복동,221112,.003,.3,.055,.01,45,23
2020-09-10 02,부산 중구,광복동,221112,.003,.3,.054,.008,44,24
2020-09-10 03,부산 중구,광복동,221112,.003,.3,.039,.017,39,24
2020-09-10 04,부산 중구,광복동,221112,.003,.3,.04,.014,54,33
2020-09-10 05,부산 중구,광복동,221112,.003,.3,.035,.016,49,25
2020-09-10 06,부산 중구,광복동,221112,.003,.3,.036,.013,55,28
2020-09-10 07,부산 중구,광복동,221112,.003,.4,.026,.019,44,29
2020-09-10 08,부산 중구,광복동,221112,.003,.4,.017,.028,46,20
2020-09-10 09,부산 중구,광복동,221112,.003,.4,.017,.03,41,20
2020-09-10 10,부산 중구,광복동,221112,.003,.3,.034,.02,74,34
2020-09-10 11,부산 중구,광복동,221112,.003,.3,.041,.015,69,35
2020-09-10 12,부산 중구,광복동,221112,.003,.3,.046,.012,57,29
2020-09-10 13,부산 중구,광복동,221112,.003,.3,.051,.01,49,23
2020-09-10 14,부산 중구,광복동,221112,.003,.3,.056,.01,27,10
2020-09-10 15,부산 중구,광복동,221112,.003,.3,.055,.009,38,21
2020-09-10 16,부산 중구,광복동,221112,.003,.3,.047,.01,50,34
2020-09-10 17,부산 중구,광복동,221112,.003,.3,.042,.011,37,18
2020-09-10 18,부산 중구,광복동,221112,.003,.3,.041,.015,32,14
