날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-08-05 14,부산 중구,광복동,221112,.003,.4,.021,.009,41,16
2020-08-05 15,부산 중구,광복동,221112,.003,.4,.023,.011,36,17
2020-08-05 16,부산 중구,광복동,221112,.003,.4,.023,.011,29,20
2020-08-05 17,부산 중구,광복동,221112,.003,.4,.021,.014,37,22
2020-08-05 18,부산 중구,광복동,221112,.003,.4,.02,.013,41,14
2020-08-05 19,부산 중구,광복동,221112,.003,.4,.021,.012,40,19
2020-08-05 20,부산 중구,광복동,221112,.003,.4,.017,.012,43,18
2020-08-05 21,부산 중구,광복동,221112,.004,.4,.015,.013,37,16
2020-08-05 22,부산 중구,광복동,221112,.003,.4,.018,.011,42,16
2020-08-05 23,부산 중구,광복동,221112,.003,.4,.021,.008,39,14
2020-08-05 24,부산 중구,광복동,221112,.003,.3,.02,.007,34,18
2020-08-06 01,부산 중구,광복동,221112,.003,.3,.019,.008,43,23
2020-08-06 02,부산 중구,광복동,221112,.003,.3,.016,.009,40,17
2020-08-06 03,부산 중구,광복동,221112,.003,.3,.018,.006,44,18
2020-08-06 04,부산 중구,광복동,221112,.003,.3,.018,.007,41,14
2020-08-06 05,부산 중구,광복동,221112,.003,.3,.018,.006,43,13
2020-08-06 06,부산 중구,광복동,221112,.003,.3,.02,.005,44,13
2020-08-06 07,부산 중구,광복동,221112,.003,.3,.02,.006,45,13
2020-08-06 08,부산 중구,광복동,221112,.003,.3,.02,.005,59,15
2020-08-06 09,부산 중구,광복동,221112,.004,.3,.018,.005,76,35
2020-08-06 10,부산 중구,광복동,221112,.005,.4,.014,.007,98,48
2020-08-06 11,부산 중구,광복동,221112,.006,.4,.013,.008,98,54
2020-08-06 12,부산 중구,광복동,221112,.006,.4,.012,.01,98,60
2020-08-06 13,부산 중구,광복동,221112,.005,.4,.013,.011,103,62
2020-08-06 14,부산 중구,광복동,221112,.004,.4,.013,.011,90,43
2020-08-06 15,부산 중구,광복동,221112,.004,.4,.015,.01,68,43
2020-08-06 16,부산 중구,광복동,221112,.003,.4,.015,.01,53,36
2020-08-06 17,부산 중구,광복동,221112,.003,.4,.015,.01,43,24
2020-08-06 18,부산 중구,광복동,221112,.003,.4,.018,.01,45,28
2020-08-06 19,부산 중구,광복동,221112,.003,.4,.024,.008,39,25
2020-08-06 20,부산 중구,광복동,221112,.003,.4,.022,.009,28,17
2020-08-06 21,부산 중구,광복동,221112,.003,.4,.024,.009,42,30
2020-08-06 22,부산 중구,광복동,221112,.003,.4,.018,.012,40,16
2020-08-06 23,부산 중구,광복동,221112,.003,.3,.022,.009,48,25
2020-08-06 24,부산 중구,광복동,221112,.003,.3,.028,.008,40,17
2020-08-07 01,부산 중구,광복동,221112,.003,.3,.027,.008,28,16
2020-08-07 02,부산 중구,광복동,221112,.003,.3,.018,.01,36,11
2020-08-07 03,부산 중구,광복동,221112,.003,.3,.023,.009,52,23
2020-08-07 04,부산 중구,광복동,221112,.003,.4,.022,.009,40,21
2020-08-07 05,부산 중구,광복동,221112,.003,.4,.019,.011,42,18
2020-08-07 06,부산 중구,광복동,221112,.003,.3,.014,.014,38,20
2020-08-07 07,부산 중구,광복동,221112,.003,.4,.009,.015,39,21
2020-08-07 08,부산 중구,광복동,221112,.003,.4,.011,.014,49,26
2020-08-07 09,부산 중구,광복동,221112,.003,.3,.011,.012,47,35
2020-08-07 10,부산 중구,광복동,221112,.003,.4,.011,.012,54,30
2020-08-07 11,부산 중구,광복동,221112,.004,.4,.012,.012,65,30
2020-08-07 12,부산 중구,광복동,221112,.005,.4,.012,.014,82,53
2020-08-07 13,부산 중구,광복동,221112,.005,.4,.011,.013,103,56
2020-08-07 14,부산 중구,광복동,221112,.005,.4,.011,.014,104,54
2020-08-07 15,부산 중구,광복동,221112,.005,.4,.015,.014,103,61
2020-08-07 16,부산 중구,광복동,221112,.005,.4,.019,.01,107,54
2020-08-07 17,부산 중구,광복동,221112,.005,.4,.016,.011,102,57
2020-08-07 18,부산 중구,광복동,221112,.005,.4,.016,.01,97,50
2020-08-07 19,부산 중구,광복동,221112,.004,.4,.018,.008,88,48
2020-08-07 20,부산 중구,광복동,221112,.003,.4,.019,.006,49,32
2020-08-07 21,부산 중구,광복동,221112,.003,.4,.02,.008,2,
2020-08-07 22,부산 중구,광복동,221112,.003,.4,.009,.018,2,
2020-08-07 23,부산 중구,광복동,221112,.003,.4,.009,.017,17,10
2020-08-07 24,부산 중구,광복동,221112,.003,.4,.008,.018,17,12
2020-08-08 01,부산 중구,광복동,221112,.003,.3,.016,.011,17,14
2020-08-08 02,부산 중구,광복동,221112,.003,.3,.017,.008,8,8
2020-08-08 03,부산 중구,광복동,221112,.003,.3,.016,.009,16,3
2020-08-08 04,부산 중구,광복동,221112,.003,.3,.018,.006,17,8
2020-08-08 05,부산 중구,광복동,221112,.002,.3,.018,.004,17,11
2020-08-08 06,부산 중구,광복동,221112,.002,.3,.016,.005,2,
2020-08-08 07,부산 중구,광복동,221112,.002,.3,.014,.007,2,2
2020-08-08 08,부산 중구,광복동,221112,.003,.3,.011,.011,2,3
2020-08-08 09,부산 중구,광복동,221112,.002,.3,.013,.01,3,7
2020-08-08 10,부산 중구,광복동,221112,.003,.3,.013,.012,8,7
2020-08-08 11,부산 중구,광복동,221112,.003,.4,.017,.013,23,5
2020-08-08 12,부산 중구,광복동,221112,.003,.4,.02,.012,31,7
2020-08-08 13,부산 중구,광복동,221112,.003,.4,.022,.01,35,12
2020-08-08 14,부산 중구,광복동,221112,.003,.4,.021,.01,38,11
2020-08-08 15,부산 중구,광복동,221112,.003,.4,.023,.009,45,12
2020-08-08 16,부산 중구,광복동,221112,.003,.4,.022,.011,34,11
2020-08-08 17,부산 중구,광복동,221112,.003,.4,.027,.01,39,6
2020-08-08 18,부산 중구,광복동,221112,.002,.4,.027,.01,12,7
2020-08-08 19,부산 중구,광복동,221112,.003,.4,.022,.012,11,
2020-08-08 20,부산 중구,광복동,221112,.003,.4,.021,.011,40,9
2020-08-08 21,부산 중구,광복동,221112,.003,.4,.021,.01,35,9
2020-08-08 22,부산 중구,광복동,221112,.003,.4,.02,.008,37,10
2020-08-08 23,부산 중구,광복동,221112,.003,.3,.023,.006,37,9
2020-08-08 24,부산 중구,광복동,221112,.003,.3,.02,.007,38,9
2020-08-09 01,부산 중구,광복동,221112,.003,.3,.02,.005,38,11
2020-08-09 02,부산 중구,광복동,221112,.003,.3,.019,.006,34,10
2020-08-09 03,부산 중구,광복동,221112,.003,.3,.017,.006,39,5
2020-08-09 04,부산 중구,광복동,221112,.003,.3,.017,.006,33,5
2020-08-09 05,부산 중구,광복동,221112,.003,.3,.016,.005,36,9
2020-08-09 06,부산 중구,광복동,221112,.003,.3,.014,.005,32,8
2020-08-09 07,부산 중구,광복동,221112,.003,.3,.013,.007,26,5
2020-08-09 08,부산 중구,광복동,221112,.003,.3,.012,.007,31,6
2020-08-09 09,부산 중구,광복동,221112,.003,.3,.015,.008,32,9
2020-08-09 10,부산 중구,광복동,221112,.003,.3,.016,.008,31,11
2020-08-09 11,부산 중구,광복동,221112,.003,.4,.016,.008,52,12
2020-08-09 12,부산 중구,광복동,221112,.003,.4,.016,.01,57,13
2020-08-09 13,부산 중구,광복동,221112,.003,.4,.017,.009,51,14
2020-08-09 14,부산 중구,광복동,221112,.003,.4,.017,.01,47,13
2020-08-09 15,부산 중구,광복동,221112,.003,.4,.016,.009,49,11
2020-08-09 16,부산 중구,광복동,221112,.003,.4,.014,.009,26,17
2020-08-09 17,부산 중구,광복동,221112,.003,.4,.014,.008,51,11
2020-08-09 18,부산 중구,광복동,221112,.003,.4,.014,.007,13,5
2020-08-09 19,부산 중구,광복동,221112,.003,.4,.012,.009,16,3
2020-08-09 20,부산 중구,광복동,221112,.003,.4,.01,.011,27,7
2020-08-09 21,부산 중구,광복동,221112,.003,.3,.012,.009,28,8
2020-08-09 22,부산 중구,광복동,221112,.003,.3,.01,.009,10,7
2020-08-09 23,부산 중구,광복동,221112,.003,.3,.012,.007,30,4
2020-08-09 24,부산 중구,광복동,221112,.002,.3,.015,.004,33,4
2020-08-10 01,부산 중구,광복동,221112,.002,.3,.013,.006,8,2
2020-08-10 02,부산 중구,광복동,221112,.003,.3,.014,.005,26,2
2020-08-10 03,부산 중구,광복동,221112,.003,.3,.013,.007,40,4
2020-08-10 04,부산 중구,광복동,221112,.003,.3,.012,.009,32,6
2020-08-10 05,부산 중구,광복동,221112,.003,.3,.011,.009,37,5
2020-08-10 06,부산 중구,광복동,221112,.003,.3,.012,.009,36,4
2020-08-10 07,부산 중구,광복동,221112,.003,.3,.012,.008,35,7
2020-08-10 08,부산 중구,광복동,221112,.003,.4,.012,.007,28,12
2020-08-10 09,부산 중구,광복동,221112,.003,.4,.012,.008,36,9
2020-08-10 10,부산 중구,광복동,221112,.004,.4,.012,.01,37,5
2020-08-10 11,부산 중구,광복동,221112,.004,.4,.013,.012,28,6
2020-08-10 12,부산 중구,광복동,221112,.004,.4,.015,.012,17,15
2020-08-10 13,부산 중구,광복동,221112,.004,.5,.019,.013,19,6
2020-08-10 14,부산 중구,광복동,221112,.004,.4,.023,.01,33,9
2020-08-10 15,부산 중구,광복동,221112,.003,.4,.023,.007,32,10
2020-08-10 16,부산 중구,광복동,221112,,,,,17,9
2020-08-10 17,부산 중구,광복동,221112,,,,,37,8
2020-08-10 18,부산 중구,광복동,221112,.002,.3,.02,.004,33,15
2020-08-10 19,부산 중구,광복동,221112,.002,.3,.02,.004,7,6
2020-08-10 20,부산 중구,광복동,221112,.002,.3,.018,.005,4,3
2020-08-10 21,부산 중구,광복동,221112,.002,.3,.016,.006,4,6
2020-08-10 22,부산 중구,광복동,221112,.002,.3,.017,.007,8,8
2020-08-10 23,부산 중구,광복동,221112,.002,.3,.021,.007,15,3
2020-08-10 24,부산 중구,광복동,221112,.002,.3,.03,.005,,7
2020-08-11 01,부산 중구,광복동,221112,.002,.2,.033,.004,49,8
2020-08-11 02,부산 중구,광복동,221112,.002,.3,.034,.005,47,10
2020-08-11 03,부산 중구,광복동,221112,.002,.3,.035,.005,54,14
2020-08-11 04,부산 중구,광복동,221112,.002,.3,.032,.005,44,9
2020-08-11 05,부산 중구,광복동,221112,.002,.3,.03,.004,44,9
2020-08-11 06,부산 중구,광복동,221112,.002,.3,.027,.006,44,11
2020-08-11 07,부산 중구,광복동,221112,.002,.3,.019,.01,46,10
2020-08-11 08,부산 중구,광복동,221112,.002,.3,.016,.012,48,9
2020-08-11 09,부산 중구,광복동,221112,.002,.3,.018,.01,55,15
2020-08-11 10,부산 중구,광복동,221112,.003,.3,.017,.01,52,19
2020-08-11 11,부산 중구,광복동,221112,.003,.3,.017,.011,67,19
2020-08-11 12,부산 중구,광복동,221112,.003,.3,.017,.011,62,19
2020-08-11 13,부산 중구,광복동,221112,.003,.3,.02,.012,49,14
2020-08-11 14,부산 중구,광복동,221112,.003,.3,.017,.013,30,10
2020-08-11 15,부산 중구,광복동,221112,.003,.3,.015,.015,38,9
2020-08-11 16,부산 중구,광복동,221112,.002,.3,.013,.015,20,11
2020-08-11 17,부산 중구,광복동,221112,.002,.3,.017,.011,17,5
2020-08-11 18,부산 중구,광복동,221112,.002,.3,.013,.014,8,2
2020-08-11 19,부산 중구,광복동,221112,.003,.3,.009,.016,8,2
2020-08-11 20,부산 중구,광복동,221112,.003,.3,.008,.017,18,6
2020-08-11 21,부산 중구,광복동,221112,.002,.3,.014,.015,28,4
2020-08-11 22,부산 중구,광복동,221112,.002,.3,.012,.015,22,17
2020-08-11 23,부산 중구,광복동,221112,.002,.3,.012,.014,37,10
2020-08-11 24,부산 중구,광복동,221112,.002,.3,.018,.01,44,8
2020-08-12 01,부산 중구,광복동,221112,.002,.3,.015,.011,30,7
2020-08-12 02,부산 중구,광복동,221112,.002,.3,.015,.009,24,8
2020-08-12 03,부산 중구,광복동,221112,.002,.3,.018,.008,23,7
2020-08-12 04,부산 중구,광복동,221112,.002,.3,.013,.011,33,7
