날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-03-13 24,부산 중구,광복동,221112,.003,.4,.028,.011,43,14
2020-03-14 01,부산 중구,광복동,221112,.003,.4,.026,.011,22,11
2020-03-14 02,부산 중구,광복동,221112,.003,.4,.028,.008,20,9
2020-03-14 03,부산 중구,광복동,221112,.003,.3,.029,.007,15,8
2020-03-14 04,부산 중구,광복동,221112,.003,.3,.032,.006,13,3
2020-03-14 05,부산 중구,광복동,221112,.003,.3,.034,.005,10,2
2020-03-14 06,부산 중구,광복동,221112,.003,.3,.032,.005,8,2
2020-03-14 07,부산 중구,광복동,221112,.003,.3,.031,.007,8,2
2020-03-14 08,부산 중구,광복동,221112,.003,.3,.03,.008,9,2
2020-03-14 09,부산 중구,광복동,221112,.003,.3,.032,.007,4,2
2020-03-14 10,부산 중구,광복동,221112,.003,.3,.033,.006,14,2
2020-03-14 11,부산 중구,광복동,221112,.003,.3,.034,.005,19,3
2020-03-14 12,부산 중구,광복동,221112,.003,.4,.036,.005,18,7
2020-03-14 13,부산 중구,광복동,221112,.003,.4,.037,.005,25,10
2020-03-14 14,부산 중구,광복동,221112,.003,.3,.039,.004,23,9
2020-03-14 15,부산 중구,광복동,221112,.003,.3,.04,.004,24,4
2020-03-14 16,부산 중구,광복동,221112,.003,.4,.04,.005,28,3
2020-03-14 17,부산 중구,광복동,221112,.003,.4,.041,.005,27,9
2020-03-14 18,부산 중구,광복동,221112,.003,.4,.039,.006,27,12
2020-03-14 19,부산 중구,광복동,221112,.003,.4,.037,.008,31,14
2020-03-14 20,부산 중구,광복동,221112,.003,.4,.036,.008,32,12
2020-03-14 21,부산 중구,광복동,221112,.003,.4,.035,.009,32,11
2020-03-14 22,부산 중구,광복동,221112,.003,.4,.041,.006,29,13
2020-03-14 23,부산 중구,광복동,221112,.003,.4,.043,.006,36,14
2020-03-14 24,부산 중구,광복동,221112,.003,.4,.046,.005,36,13
2020-03-15 01,부산 중구,광복동,221112,.003,.4,.042,.006,45,20
2020-03-15 02,부산 중구,광복동,221112,.003,.4,.042,.006,33,15
2020-03-15 03,부산 중구,광복동,221112,.003,.4,.041,.007,41,17
