날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-11-09 05,부산 중구,광복동,221112,.003,.3,.026,.004,,
2020-11-09 06,부산 중구,광복동,221112,.003,.3,.024,.006,,
2020-11-09 07,부산 중구,광복동,221112,.003,.3,.019,.01,21,
2020-11-09 08,부산 중구,광복동,221112,.003,.3,.018,.012,19,
2020-11-09 09,부산 중구,광복동,221112,.003,.3,.021,.01,26,9
2020-11-09 10,부산 중구,광복동,221112,.003,.3,.024,.009,24,12
2020-11-09 11,부산 중구,광복동,221112,.003,.3,.026,.008,23,12
2020-11-09 12,부산 중구,광복동,221112,.003,.3,.028,.008,22,8
2020-11-09 13,부산 중구,광복동,221112,.003,.3,.031,.006,22,7
2020-11-09 14,부산 중구,광복동,221112,.003,.3,.032,.006,23,7
2020-11-09 15,부산 중구,광복동,221112,.003,.3,.033,.007,34,9
2020-11-09 16,부산 중구,광복동,221112,.003,.3,.033,.007,28,9
2020-11-09 17,부산 중구,광복동,221112,.003,.3,.031,.008,24,6
2020-11-09 18,부산 중구,광복동,221112,.003,.4,.024,.014,20,7
2020-11-09 19,부산 중구,광복동,221112,.003,.4,.024,.013,24,15
2020-11-09 20,부산 중구,광복동,221112,.003,.4,.018,.017,22,8
2020-11-09 21,부산 중구,광복동,221112,.003,.4,.021,.015,30,15
2020-11-09 22,부산 중구,광복동,221112,.003,.5,.008,.024,28,14
2020-11-09 23,부산 중구,광복동,221112,.003,.4,.013,.021,31,13
2020-11-09 24,부산 중구,광복동,221112,.003,.4,.015,.018,36,13
2020-11-10 01,부산 중구,광복동,221112,.003,.4,.008,.024,34,20
2020-11-10 02,부산 중구,광복동,221112,.003,.4,.013,.019,38,15
2020-11-10 03,부산 중구,광복동,221112,.003,.4,.017,.015,34,17
2020-11-10 04,부산 중구,광복동,221112,.003,.4,.019,.014,36,15
2020-11-10 05,부산 중구,광복동,221112,.003,.4,.02,.013,32,12
2020-11-10 06,부산 중구,광복동,221112,.003,.4,.02,.013,34,17
2020-11-10 07,부산 중구,광복동,221112,.003,.4,.016,.017,32,12
2020-11-10 08,부산 중구,광복동,221112,.003,.4,.024,.011,36,18
2020-11-10 09,부산 중구,광복동,221112,.003,.4,.024,.011,32,9
2020-11-10 10,부산 중구,광복동,221112,.003,.4,.023,.012,38,17
2020-11-10 11,부산 중구,광복동,221112,.003,.4,.024,.012,40,22
2020-11-10 12,부산 중구,광복동,221112,.003,.3,.03,.009,36,20
2020-11-10 13,부산 중구,광복동,221112,.003,.3,.033,.008,23,11
2020-11-10 14,부산 중구,광복동,221112,,,,,20,8
2020-11-10 15,부산 중구,광복동,221112,.003,.4,.03,.013,18,6
2020-11-10 16,부산 중구,광복동,221112,.003,.4,.035,.014,25,10
2020-11-10 17,부산 중구,광복동,221112,.003,.4,.036,.014,29,15
2020-11-10 18,부산 중구,광복동,221112,.003,.4,.035,.016,38,14
