날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-05-16 11,부산 중구,광복동,221112,.004,.5,.012,.02,37,30
2020-05-16 12,부산 중구,광복동,221112,.004,.5,.027,.017,44,29
2020-05-16 13,부산 중구,광복동,221112,.003,.5,.051,.008,32,24
2020-05-16 14,부산 중구,광복동,221112,.003,.4,.047,.014,24,24
2020-05-16 15,부산 중구,광복동,221112,.003,.4,.061,.01,44,29
2020-05-16 16,부산 중구,광복동,221112,.003,.4,.056,.011,32,25
2020-05-16 17,부산 중구,광복동,221112,.004,.4,.048,.017,35,23
2020-05-16 18,부산 중구,광복동,221112,.003,.4,.042,.019,25,19
2020-05-16 19,부산 중구,광복동,221112,.003,.4,.052,.016,33,29
2020-05-16 20,부산 중구,광복동,221112,.004,.4,.047,.017,52,40
2020-05-16 21,부산 중구,광복동,221112,.003,.4,.042,.011,35,26
2020-05-16 22,부산 중구,광복동,221112,.003,.4,.035,.012,23,10
2020-05-16 23,부산 중구,광복동,221112,.003,.4,.034,.012,15,12
2020-05-16 24,부산 중구,광복동,221112,.003,.4,.037,.01,13,12
2020-05-17 01,부산 중구,광복동,221112,.003,.3,.042,.006,18,9
2020-05-17 02,부산 중구,광복동,221112,.003,.3,.043,.006,21,10
2020-05-17 03,부산 중구,광복동,221112,.003,.3,.04,.008,8,9
2020-05-17 04,부산 중구,광복동,221112,.003,.3,.035,.01,8,6
2020-05-17 05,부산 중구,광복동,221112,.004,.3,.029,.013,10,6
2020-05-17 06,부산 중구,광복동,221112,.004,.3,.026,.014,15,7
2020-05-17 07,부산 중구,광복동,221112,.004,.3,.023,.016,21,11
2020-05-17 08,부산 중구,광복동,221112,.004,.3,.029,.014,16,17
2020-05-17 09,부산 중구,광복동,221112,.004,.3,.033,.011,10,8
2020-05-17 10,부산 중구,광복동,221112,.004,.4,.032,.013,15,15
2020-05-17 11,부산 중구,광복동,221112,.003,.3,.044,.008,20,11
2020-05-17 12,부산 중구,광복동,221112,.003,.3,.041,.01,,13
2020-05-17 13,부산 중구,광복동,221112,.004,.3,.035,.013,,14
2020-05-17 14,부산 중구,광복동,221112,.003,.4,.057,.006,15,12
2020-05-17 15,부산 중구,광복동,221112,.003,.4,.055,.006,16,12
2020-05-17 16,부산 중구,광복동,221112,.003,.4,.057,.006,14,11
2020-05-17 17,부산 중구,광복동,221112,.003,.4,.055,.008,11,11
2020-05-17 18,부산 중구,광복동,221112,.003,.4,.05,.011,12,
2020-05-17 19,부산 중구,광복동,221112,.003,.4,.042,.016,17,16
2020-05-17 20,부산 중구,광복동,221112,.004,.4,.034,.019,23,21
2020-05-17 21,부산 중구,광복동,221112,.003,.4,.04,.014,27,21
2020-05-17 22,부산 중구,광복동,221112,.003,.4,.037,.014,23,22
2020-05-17 23,부산 중구,광복동,221112,.003,.4,.037,.013,28,19
2020-05-17 24,부산 중구,광복동,221112,.003,.4,.043,.01,27,25
2020-05-18 01,부산 중구,광복동,221112,.003,.4,.055,.005,24,21
2020-05-18 02,부산 중구,광복동,221112,.003,.4,.056,.006,29,22
2020-05-18 03,부산 중구,광복동,221112,.003,.4,.052,.008,24,20
2020-05-18 04,부산 중구,광복동,221112,.003,.4,.045,.01,27,19
2020-05-18 05,부산 중구,광복동,221112,.005,.4,.02,.025,23,26
2020-05-18 06,부산 중구,광복동,221112,.004,.4,.026,.018,29,27
2020-05-18 07,부산 중구,광복동,221112,.004,.4,.035,.015,33,24
2020-05-18 08,부산 중구,광복동,221112,.003,.4,.038,.016,28,24
2020-05-18 09,부산 중구,광복동,221112,.004,.4,.035,.017,24,18
2020-05-18 10,부산 중구,광복동,221112,.003,.4,.035,.018,23,15
2020-05-18 11,부산 중구,광복동,221112,.003,.5,.037,.017,23,12
2020-05-18 12,부산 중구,광복동,221112,.003,.4,.024,.024,19,22
2020-05-18 13,부산 중구,광복동,221112,.003,.4,.032,.019,17,17
2020-05-18 14,부산 중구,광복동,221112,,,,,22,18
2020-05-18 15,부산 중구,광복동,221112,.005,.4,.023,.026,20,12
2020-05-18 16,부산 중구,광복동,221112,.005,.4,.031,.022,22,19
2020-05-18 17,부산 중구,광복동,221112,.006,.4,.034,.02,22,16
2020-05-18 18,부산 중구,광복동,221112,.003,.4,.043,.013,28,16
2020-05-18 19,부산 중구,광복동,221112,.003,.4,.032,.017,26,13
2020-05-18 20,부산 중구,광복동,221112,.005,.4,.013,.029,29,18
2020-05-18 21,부산 중구,광복동,221112,.004,.4,.014,.027,30,19
2020-05-18 22,부산 중구,광복동,221112,.005,.5,.007,.03,24,22
2020-05-18 23,부산 중구,광복동,221112,.004,.4,.017,.021,32,20
2020-05-18 24,부산 중구,광복동,221112,.003,.4,.033,.009,30,20
2020-05-19 01,부산 중구,광복동,221112,.003,.3,.031,.01,,11
2020-05-19 02,부산 중구,광복동,221112,.003,.4,.028,.011,6,9
2020-05-19 03,부산 중구,광복동,221112,.003,.4,.039,.007,5,7
2020-05-19 04,부산 중구,광복동,221112,.003,.3,.05,.004,,6
2020-05-19 05,부산 중구,광복동,221112,.003,.4,.046,.005,29,
2020-05-19 06,부산 중구,광복동,221112,.003,.4,.046,.006,27,4
2020-05-19 07,부산 중구,광복동,221112,.003,.4,.043,.008,35,10
2020-05-19 08,부산 중구,광복동,221112,.004,.5,.042,.008,31,11
2020-05-19 09,부산 중구,광복동,221112,.004,.4,.042,.007,36,12
2020-05-19 10,부산 중구,광복동,221112,.003,.4,.042,.007,21,12
2020-05-19 11,부산 중구,광복동,221112,.003,.4,.046,.007,27,8
2020-05-19 12,부산 중구,광복동,221112,.003,.4,.044,.008,49,10
2020-05-19 13,부산 중구,광복동,221112,.003,.3,.042,.009,50,20
2020-05-19 14,부산 중구,광복동,221112,.003,.4,.043,.009,48,13
2020-05-19 15,부산 중구,광복동,221112,.003,.4,.045,.009,48,16
2020-05-19 16,부산 중구,광복동,221112,.003,.4,.051,.007,44,18
2020-05-19 17,부산 중구,광복동,221112,.003,.4,.054,.006,30,15
2020-05-19 18,부산 중구,광복동,221112,.003,.4,.048,.007,23,11
2020-05-19 19,부산 중구,광복동,221112,.003,.4,.046,.007,10,7
2020-05-19 20,부산 중구,광복동,221112,.002,.4,.044,.006,7,7
2020-05-19 21,부산 중구,광복동,221112,.002,.4,.042,.006,8,2
2020-05-19 22,부산 중구,광복동,221112,.002,.4,.038,.008,5,2
2020-05-19 23,부산 중구,광복동,221112,.002,.4,.038,.008,4,3
2020-05-19 24,부산 중구,광복동,221112,.002,.4,.038,.006,6,2
2020-05-20 01,부산 중구,광복동,221112,.002,.4,.036,.006,6,2
2020-05-20 02,부산 중구,광복동,221112,.002,.4,.037,.006,9,2
2020-05-20 03,부산 중구,광복동,221112,.002,.3,.036,.006,7,2
2020-05-20 04,부산 중구,광복동,221112,.003,.3,.031,.005,4,3
2020-05-20 05,부산 중구,광복동,221112,.002,.3,.026,.006,7,6
2020-05-20 06,부산 중구,광복동,221112,.002,.3,.02,.008,9,5
2020-05-20 07,부산 중구,광복동,221112,.002,.3,.02,.007,8,4
2020-05-20 08,부산 중구,광복동,221112,.003,.3,.018,.008,7,4
2020-05-20 09,부산 중구,광복동,221112,.003,.3,.023,.006,8,4
2020-05-20 10,부산 중구,광복동,221112,.003,.3,.027,.006,9,3
2020-05-20 11,부산 중구,광복동,221112,.003,.4,.029,.008,7,2
2020-05-20 12,부산 중구,광복동,221112,.004,.3,.035,.009,9,3
2020-05-20 13,부산 중구,광복동,221112,.004,.3,.039,.007,13,6
2020-05-20 14,부산 중구,광복동,221112,.003,.3,.042,.006,9,6
2020-05-20 15,부산 중구,광복동,221112,.003,.3,.04,.006,10,5
2020-05-20 16,부산 중구,광복동,221112,.003,.3,.043,.005,10,4
2020-05-20 17,부산 중구,광복동,221112,.003,.3,.042,.006,8,2
2020-05-20 18,부산 중구,광복동,221112,.003,.3,.032,.01,9,2
2020-05-20 19,부산 중구,광복동,221112,.005,.3,.02,.015,10,2
2020-05-20 20,부산 중구,광복동,221112,.004,.3,.022,.012,14,3
2020-05-20 21,부산 중구,광복동,221112,.003,.3,.025,.011,11,6
2020-05-20 22,부산 중구,광복동,221112,.003,.3,.027,.008,16,4
2020-05-20 23,부산 중구,광복동,221112,.003,.3,.028,.007,25,5
2020-05-20 24,부산 중구,광복동,221112,.003,.3,.027,.008,20,5
2020-05-21 01,부산 중구,광복동,221112,.006,.3,.025,.009,21,5
2020-05-21 02,부산 중구,광복동,221112,.004,.3,.026,.008,25,6
2020-05-21 03,부산 중구,광복동,221112,.004,.3,.029,.006,23,4
2020-05-21 04,부산 중구,광복동,221112,.003,.3,.029,.006,25,4
2020-05-21 05,부산 중구,광복동,221112,.003,.3,.03,.005,27,5
2020-05-21 06,부산 중구,광복동,221112,.003,.3,.025,.008,29,
2020-05-21 07,부산 중구,광복동,221112,.004,.3,.019,.011,26,5
2020-05-21 08,부산 중구,광복동,221112,.003,.3,.021,.01,31,8
2020-05-21 09,부산 중구,광복동,221112,.003,.3,.023,.009,20,7
2020-05-21 10,부산 중구,광복동,221112,.003,.3,.025,.008,30,10
2020-05-21 11,부산 중구,광복동,221112,.003,.3,.027,.008,37,11
2020-05-21 12,부산 중구,광복동,221112,.004,.3,.034,.006,36,13
2020-05-21 13,부산 중구,광복동,221112,.004,.3,.04,.006,31,13
2020-05-21 14,부산 중구,광복동,221112,.004,.3,.045,.006,29,11
2020-05-21 15,부산 중구,광복동,221112,.004,.3,.049,.006,28,12
2020-05-21 16,부산 중구,광복동,221112,.004,.3,.054,.006,31,10
2020-05-21 17,부산 중구,광복동,221112,.004,.3,.054,.006,27,11
2020-05-21 18,부산 중구,광복동,221112,.003,.3,.049,.006,28,10
2020-05-21 19,부산 중구,광복동,221112,.003,.3,.04,.009,23,8
2020-05-21 20,부산 중구,광복동,221112,.003,.3,.042,.008,18,8
2020-05-21 21,부산 중구,광복동,221112,.003,.3,.039,.008,21,8
2020-05-21 22,부산 중구,광복동,221112,.003,.3,.038,.008,15,10
2020-05-21 23,부산 중구,광복동,221112,.003,.3,.037,.007,24,10
2020-05-21 24,부산 중구,광복동,221112,.003,.3,.037,.006,22,11
2020-05-22 01,부산 중구,광복동,221112,.003,.3,.034,.007,18,10
2020-05-22 02,부산 중구,광복동,221112,.006,.3,.03,.009,19,10
2020-05-22 03,부산 중구,광복동,221112,.008,.4,.029,.008,18,11
2020-05-22 04,부산 중구,광복동,221112,.008,.4,.028,.009,23,13
2020-05-22 05,부산 중구,광복동,221112,.01,.4,.029,.009,17,11
2020-05-22 06,부산 중구,광복동,221112,.009,.4,.025,.011,24,11
2020-05-22 07,부산 중구,광복동,221112,.009,.4,.021,.013,28,14
2020-05-22 08,부산 중구,광복동,221112,.005,.3,.02,.012,29,17
2020-05-22 09,부산 중구,광복동,221112,.004,.3,.027,.008,13,6
2020-05-22 10,부산 중구,광복동,221112,.003,.3,.029,.008,12,6
2020-05-22 11,부산 중구,광복동,221112,.003,.3,.028,.01,11,4
2020-05-22 12,부산 중구,광복동,221112,.003,.3,.033,.008,12,2
2020-05-22 13,부산 중구,광복동,221112,.003,.3,.033,.008,11,3
2020-05-22 14,부산 중구,광복동,221112,.003,.3,.032,.009,10,6
2020-05-22 15,부산 중구,광복동,221112,.003,.3,.03,.01,11,6
2020-05-22 16,부산 중구,광복동,221112,.003,.3,.034,.009,17,3
2020-05-22 17,부산 중구,광복동,221112,.004,.3,.035,.009,14,7
2020-05-22 18,부산 중구,광복동,221112,.004,.3,.031,.012,13,6
2020-05-22 19,부산 중구,광복동,221112,.004,.3,.024,.015,11,5
2020-05-22 20,부산 중구,광복동,221112,.004,.3,.024,.015,12,7
2020-05-22 21,부산 중구,광복동,221112,.003,.3,.035,.007,10,3
2020-05-22 22,부산 중구,광복동,221112,.003,.3,.032,.009,7,2
2020-05-22 23,부산 중구,광복동,221112,.003,.3,.031,.009,7,3
2020-05-22 24,부산 중구,광복동,221112,.003,.3,.033,.008,9,4
2020-05-23 01,부산 중구,광복동,221112,.003,.3,.036,.006,8,2
2020-05-23 02,부산 중구,광복동,221112,.003,.3,.037,.004,5,2
2020-05-23 03,부산 중구,광복동,221112,.005,.3,.035,.006,4,2
2020-05-23 04,부산 중구,광복동,221112,.005,.3,.031,.007,14,2
2020-05-23 05,부산 중구,광복동,221112,.004,.3,.029,.007,16,10
2020-05-23 06,부산 중구,광복동,221112,.005,.3,.027,.009,12,7
2020-05-23 07,부산 중구,광복동,221112,.005,.4,.026,.01,12,6
2020-05-23 08,부산 중구,광복동,221112,.006,.4,.029,.009,15,7
2020-05-23 09,부산 중구,광복동,221112,.004,.3,.034,.008,13,8
2020-05-23 10,부산 중구,광복동,221112,.003,.3,.038,.007,12,10
2020-05-23 11,부산 중구,광복동,221112,.003,.3,.04,.007,11,5
2020-05-23 12,부산 중구,광복동,221112,.003,.3,.043,.005,15,4
2020-05-23 13,부산 중구,광복동,221112,.003,.3,.046,.004,19,9
2020-05-23 14,부산 중구,광복동,221112,.003,.3,.047,.005,14,9
2020-05-23 15,부산 중구,광복동,221112,.003,.3,.04,.01,17,10
2020-05-23 16,부산 중구,광복동,221112,.004,.3,.037,.013,17,11
2020-05-23 17,부산 중구,광복동,221112,.003,.3,.044,.008,16,9
2020-05-23 18,부산 중구,광복동,221112,.003,.3,.045,.01,17,9
2020-05-23 19,부산 중구,광복동,221112,.004,.4,.039,.015,16,11
2020-05-23 20,부산 중구,광복동,221112,.004,.4,.032,.019,27,12
2020-05-23 21,부산 중구,광복동,221112,.004,.4,.014,.025,27,16
2020-05-23 22,부산 중구,광복동,221112,.004,.4,.021,.018,21,12
2020-05-23 23,부산 중구,광복동,221112,.004,.4,.015,.02,18,11
2020-05-23 24,부산 중구,광복동,221112,.004,.4,.017,.018,18,12
2020-05-24 01,부산 중구,광복동,221112,.004,.4,.024,.013,16,15
2020-05-24 02,부산 중구,광복동,221112,.004,.4,.018,.017,20,11
2020-05-24 03,부산 중구,광복동,221112,.004,.4,.012,.02,19,16
2020-05-24 04,부산 중구,광복동,221112,.004,.4,.015,.018,18,15
2020-05-24 05,부산 중구,광복동,221112,.004,.3,.013,.017,21,22
2020-05-24 06,부산 중구,광복동,221112,.003,.3,.036,.009,23,18
2020-05-24 07,부산 중구,광복동,221112,.003,.4,.045,.006,13,11
2020-05-24 08,부산 중구,광복동,221112,.004,.4,.025,.014,15,10
2020-05-24 09,부산 중구,광복동,221112,.004,.4,.03,.012,25,16
2020-05-24 10,부산 중구,광복동,221112,.004,.3,.039,.009,33,19
2020-05-24 11,부산 중구,광복동,221112,.004,.3,.034,.01,18,12
2020-05-24 12,부산 중구,광복동,221112,.004,.3,.04,.009,24,12
2020-05-24 13,부산 중구,광복동,221112,.004,.3,.039,.009,23,12
2020-05-24 14,부산 중구,광복동,221112,.003,.3,.037,.01,24,10
2020-05-24 15,부산 중구,광복동,221112,.004,.3,.034,.01,33,16
2020-05-24 16,부산 중구,광복동,221112,.004,.4,.035,.01,29,13
2020-05-24 17,부산 중구,광복동,221112,.004,.4,.033,.012,22,16
2020-05-24 18,부산 중구,광복동,221112,.003,.4,.03,.013,25,21
2020-05-24 19,부산 중구,광복동,221112,.003,.4,.025,.016,25,13
2020-05-24 20,부산 중구,광복동,221112,.003,.4,.028,.016,28,16
2020-05-24 21,부산 중구,광복동,221112,.004,.4,.03,.013,29,23
2020-05-24 22,부산 중구,광복동,221112,.004,.4,.028,.013,23,18
2020-05-24 23,부산 중구,광복동,221112,.003,.4,.027,.012,30,19
2020-05-24 24,부산 중구,광복동,221112,.004,.4,.026,.012,22,21
2020-05-25 01,부산 중구,광복동,221112,.004,.4,.026,.01,25,18
2020-05-25 02,부산 중구,광복동,221112,.003,.4,.026,.009,26,22
2020-05-25 03,부산 중구,광복동,221112,.004,.4,.019,.013,23,18
2020-05-25 04,부산 중구,광복동,221112,.003,.4,.013,.011,24,16
2020-05-25 05,부산 중구,광복동,221112,.003,.4,.022,.008,18,16
2020-05-25 06,부산 중구,광복동,221112,.003,.4,.028,.006,23,18
2020-05-25 07,부산 중구,광복동,221112,.003,.4,.031,.006,22,14
2020-05-25 08,부산 중구,광복동,221112,.003,.4,.021,.011,22,14
2020-05-25 09,부산 중구,광복동,221112,.005,.5,.01,.017,29,24
2020-05-25 10,부산 중구,광복동,221112,.005,.4,.017,.019,39,23
2020-05-25 11,부산 중구,광복동,221112,.005,.4,.018,.019,40,26
2020-05-25 12,부산 중구,광복동,221112,.004,.4,.022,.018,39,26
2020-05-25 13,부산 중구,광복동,221112,.004,.4,.025,.017,40,27
2020-05-25 14,부산 중구,광복동,221112,.005,.4,.029,.018,30,25
2020-05-25 15,부산 중구,광복동,221112,.005,.5,.035,.018,45,30
2020-05-25 16,부산 중구,광복동,221112,.005,.5,.052,.016,48,33
2020-05-25 17,부산 중구,광복동,221112,.005,.5,.073,.016,49,29
2020-05-25 18,부산 중구,광복동,221112,.005,.5,.059,.019,41,38
2020-05-25 19,부산 중구,광복동,221112,.005,.5,.033,.029,42,33
2020-05-25 20,부산 중구,광복동,221112,.005,.5,.032,.025,42,33
2020-05-25 21,부산 중구,광복동,221112,.004,.4,.032,.02,38,32
2020-05-25 22,부산 중구,광복동,221112,.004,.4,.027,.019,30,24
2020-05-25 23,부산 중구,광복동,221112,.004,.4,.025,.018,27,22
2020-05-25 24,부산 중구,광복동,221112,.004,.5,.016,.022,25,21
2020-05-26 01,부산 중구,광복동,221112,.004,.6,.008,.028,30,26
2020-05-26 02,부산 중구,광복동,221112,.005,.5,.014,.026,38,25
2020-05-26 03,부산 중구,광복동,221112,.006,.6,.005,.032,35,24
2020-05-26 04,부산 중구,광복동,221112,.006,.6,.004,.031,43,30
2020-05-26 05,부산 중구,광복동,221112,.006,.6,.003,.031,42,35
2020-05-26 06,부산 중구,광복동,221112,.005,.6,.01,.026,51,30
2020-05-26 07,부산 중구,광복동,221112,.004,.5,.018,.018,41,28
2020-05-26 08,부산 중구,광복동,221112,.005,.6,.006,.024,37,23
2020-05-26 09,부산 중구,광복동,221112,.006,.6,.007,.028,47,34
2020-05-26 10,부산 중구,광복동,221112,.005,.5,.023,.026,53,37
2020-05-26 11,부산 중구,광복동,221112,.005,.6,.013,.033,46,25
2020-05-26 12,부산 중구,광복동,221112,.005,.5,.015,.032,67,33
2020-05-26 13,부산 중구,광복동,221112,.005,.5,.02,.03,62,40
2020-05-26 14,부산 중구,광복동,221112,,,,,51,32
2020-05-26 15,부산 중구,광복동,221112,,,,,55,33
2020-05-26 16,부산 중구,광복동,221112,.004,.4,.038,.017,46,32
2020-05-26 17,부산 중구,광복동,221112,.004,.4,.043,.015,39,26
2020-05-26 18,부산 중구,광복동,221112,.003,.4,.05,.012,41,27
2020-05-26 19,부산 중구,광복동,221112,.003,.4,.045,.015,32,30
2020-05-26 20,부산 중구,광복동,221112,.003,.4,.041,.015,37,28
2020-05-26 21,부산 중구,광복동,221112,.003,.4,.035,.016,35,27
2020-05-26 22,부산 중구,광복동,221112,.004,.6,.027,.021,41,30
2020-05-26 23,부산 중구,광복동,221112,.004,.6,.032,.018,42,30
2020-05-26 24,부산 중구,광복동,221112,.005,.5,.041,.013,35,33
2020-05-27 01,부산 중구,광복동,221112,.005,.5,.043,.012,31,32
2020-05-27 02,부산 중구,광복동,221112,.005,.5,.031,.016,37,34
2020-05-27 03,부산 중구,광복동,221112,.005,.5,.029,.017,38,29
2020-05-27 04,부산 중구,광복동,221112,.004,.5,.034,.013,39,32
2020-05-27 05,부산 중구,광복동,221112,.004,.6,.016,.023,34,35
2020-05-27 06,부산 중구,광복동,221112,.004,.5,.039,.014,44,31
2020-05-27 07,부산 중구,광복동,221112,.003,.4,.052,.008,43,27
2020-05-27 08,부산 중구,광복동,221112,.003,.4,.049,.009,35,22
2020-05-27 09,부산 중구,광복동,221112,.003,.4,.048,.009,30,21
2020-05-27 10,부산 중구,광복동,221112,.003,.4,.052,.007,22,16
2020-05-27 11,부산 중구,광복동,221112,.003,.4,.054,.007,23,15
2020-05-27 12,부산 중구,광복동,221112,.003,.4,.059,.006,25,12
2020-05-27 13,부산 중구,광복동,221112,.003,.4,.062,.008,22,11
2020-05-27 14,부산 중구,광복동,221112,.003,.4,.065,.011,17,11
2020-05-27 15,부산 중구,광복동,221112,.003,.4,.08,.01,37,12
2020-05-27 16,부산 중구,광복동,221112,.003,.4,.067,.009,40,29
2020-05-27 17,부산 중구,광복동,221112,.003,.4,.065,.008,17,15
2020-05-27 18,부산 중구,광복동,221112,.003,.4,.066,.007,23,14
2020-05-27 19,부산 중구,광복동,221112,.005,.4,.051,.018,16,13
2020-05-27 20,부산 중구,광복동,221112,.004,.4,.049,.017,18,17
2020-05-27 21,부산 중구,광복동,221112,.004,.4,.053,.014,25,17
2020-05-27 22,부산 중구,광복동,221112,.003,.4,.057,.01,19,18
2020-05-27 23,부산 중구,광복동,221112,.003,.4,.049,.011,23,13
2020-05-27 24,부산 중구,광복동,221112,.003,.4,.05,.01,19,17
2020-05-28 01,부산 중구,광복동,221112,.003,.4,.049,.009,23,14
2020-05-28 02,부산 중구,광복동,221112,.003,.4,.051,.008,17,16
2020-05-28 03,부산 중구,광복동,221112,.003,.4,.047,.008,22,19
2020-05-28 04,부산 중구,광복동,221112,.004,.5,.042,.011,28,20
2020-05-28 05,부산 중구,광복동,221112,.003,.4,.037,.011,34,26
2020-05-28 06,부산 중구,광복동,221112,.003,.5,.031,.013,28,19
2020-05-28 07,부산 중구,광복동,221112,.005,.5,.013,.024,29,25
2020-05-28 08,부산 중구,광복동,221112,.006,.6,.012,.024,41,38
2020-05-28 09,부산 중구,광복동,221112,.004,.5,.041,.019,49,37
2020-05-28 10,부산 중구,광복동,221112,.004,.4,.052,.015,33,22
2020-05-28 11,부산 중구,광복동,221112,.004,.5,.048,.022,37,23
2020-05-28 12,부산 중구,광복동,221112,.004,.5,.059,.018,49,23
2020-05-28 13,부산 중구,광복동,221112,.004,.4,.062,.013,62,35
2020-05-28 14,부산 중구,광복동,221112,.004,.4,.066,.01,44,32
2020-05-28 15,부산 중구,광복동,221112,.005,.5,.077,.016,50,30
2020-05-28 16,부산 중구,광복동,221112,.004,.4,.061,.014,51,29
2020-05-28 17,부산 중구,광복동,221112,.004,.4,.049,.017,33,17
2020-05-28 18,부산 중구,광복동,221112,.004,.4,.053,.014,31,15
2020-05-28 19,부산 중구,광복동,221112,.003,.4,.057,.013,29,15
2020-05-28 20,부산 중구,광복동,221112,.003,.4,.053,.013,32,9
2020-05-28 21,부산 중구,광복동,221112,.003,.4,.048,.014,36,12
2020-05-28 22,부산 중구,광복동,221112,.003,.4,.05,.012,29,15
2020-05-28 23,부산 중구,광복동,221112,.004,.4,.034,.02,25,17
2020-05-28 24,부산 중구,광복동,221112,.006,.4,.043,.014,26,17
2020-05-29 01,부산 중구,광복동,221112,.005,.4,.043,.014,33,20
2020-05-29 02,부산 중구,광복동,221112,.004,.4,.037,.015,25,17
2020-05-29 03,부산 중구,광복동,221112,.005,.4,.023,.022,36,26
2020-05-29 04,부산 중구,광복동,221112,.005,.4,.018,.025,41,26
2020-05-29 05,부산 중구,광복동,221112,.005,.4,.012,.027,42,32
2020-05-29 06,부산 중구,광복동,221112,.007,.5,.006,.033,,40
2020-05-29 07,부산 중구,광복동,221112,.009,.6,.015,.028,38,28
2020-05-29 08,부산 중구,광복동,221112,.013,1,.029,.022,49,30
2020-05-29 09,부산 중구,광복동,221112,.01,.6,.019,.028,43,24
2020-05-29 10,부산 중구,광복동,221112,.008,.5,.032,.026,46,29
2020-05-29 11,부산 중구,광복동,221112,.007,.5,.053,.017,43,25
2020-05-29 12,부산 중구,광복동,221112,.006,.4,.057,.014,36,22
2020-05-29 13,부산 중구,광복동,221112,.004,.4,.059,.009,35,22
2020-05-29 14,부산 중구,광복동,221112,.004,.4,.062,.011,24,11
2020-05-29 15,부산 중구,광복동,221112,.004,.4,.072,.009,28,12
2020-05-29 16,부산 중구,광복동,221112,.004,.4,.067,.009,33,13
2020-05-29 17,부산 중구,광복동,221112,.004,.4,.058,.014,29,20
2020-05-29 18,부산 중구,광복동,221112,.004,.4,.055,.015,26,18
2020-05-29 19,부산 중구,광복동,221112,.005,.4,.045,.018,23,
2020-05-29 20,부산 중구,광복동,221112,.004,.4,.045,.021,23,
2020-05-29 21,부산 중구,광복동,221112,.004,.4,.052,.019,30,19
2020-05-29 22,부산 중구,광복동,221112,.004,.4,.048,.023,29,18
2020-05-29 23,부산 중구,광복동,221112,.004,.4,.058,.017,29,16
2020-05-29 24,부산 중구,광복동,221112,.005,.4,.055,.016,27,14
2020-05-30 01,부산 중구,광복동,221112,.007,.4,.052,.017,29,23
2020-05-30 02,부산 중구,광복동,221112,.008,.4,.034,.029,30,22
2020-05-30 03,부산 중구,광복동,221112,.021,.5,.049,.014,32,21
2020-05-30 04,부산 중구,광복동,221112,.021,.5,.044,.013,41,26
2020-05-30 05,부산 중구,광복동,221112,.015,.5,.04,.014,38,24
2020-05-30 06,부산 중구,광복동,221112,.011,.5,.041,.015,28,22
2020-05-30 07,부산 중구,광복동,221112,.01,.5,.036,.02,27,23
2020-05-30 08,부산 중구,광복동,221112,.013,.5,.021,.03,30,19
2020-05-30 09,부산 중구,광복동,221112,.017,.5,.039,.029,44,24
2020-05-30 10,부산 중구,광복동,221112,.013,.5,.053,.024,49,27
2020-05-30 11,부산 중구,광복동,221112,.008,.4,.059,.019,46,15
2020-05-30 12,부산 중구,광복동,221112,.005,.4,.061,.018,38,21
2020-05-30 13,부산 중구,광복동,221112,.004,.4,.062,.015,27,15
2020-05-30 14,부산 중구,광복동,221112,.003,.4,.069,.012,25,12
2020-05-30 15,부산 중구,광복동,221112,.003,.4,.065,.013,27,13
2020-05-30 16,부산 중구,광복동,221112,.003,.4,.064,.012,28,14
2020-05-30 17,부산 중구,광복동,221112,.003,.4,.061,.012,24,13
2020-05-30 18,부산 중구,광복동,221112,.004,.4,.051,.018,28,17
2020-05-30 19,부산 중구,광복동,221112,.004,.4,.049,.019,24,15
2020-05-30 20,부산 중구,광복동,221112,.004,.4,.051,.017,25,14
2020-05-30 21,부산 중구,광복동,221112,.004,.4,.046,.014,25,13
2020-05-30 22,부산 중구,광복동,221112,.004,.4,.038,.015,18,12
2020-05-30 23,부산 중구,광복동,221112,.003,.4,.041,.013,15,11
2020-05-30 24,부산 중구,광복동,221112,.004,.4,.037,.017,23,10
2020-05-31 01,부산 중구,광복동,221112,.003,.4,.032,.019,21,11
2020-05-31 02,부산 중구,광복동,221112,.003,.4,.043,.011,19,11
2020-05-31 03,부산 중구,광복동,221112,.003,.4,.033,.017,18,10
2020-05-31 04,부산 중구,광복동,221112,.003,.4,.051,.007,23,18
2020-05-31 05,부산 중구,광복동,221112,.003,.4,.038,.014,,9
2020-05-31 06,부산 중구,광복동,221112,.003,.4,.033,.016,26,18
2020-05-31 07,부산 중구,광복동,221112,.003,.4,.021,.02,20,12
2020-05-31 08,부산 중구,광복동,221112,.004,.4,.016,.023,21,20
2020-05-31 09,부산 중구,광복동,221112,.005,.4,.011,.028,30,25
2020-05-31 10,부산 중구,광복동,221112,.006,.4,.029,.022,37,19
2020-05-31 11,부산 중구,광복동,221112,.006,.4,.043,.012,30,24
2020-05-31 12,부산 중구,광복동,221112,.004,.4,.045,.008,29,20
2020-05-31 13,부산 중구,광복동,221112,.003,.3,.048,.005,25,16
2020-05-31 14,부산 중구,광복동,221112,.003,.3,.054,.006,30,21
2020-05-31 15,부산 중구,광복동,221112,.004,.3,.057,.006,23,14
2020-05-31 16,부산 중구,광복동,221112,.003,.3,.054,.007,29,18
2020-05-31 17,부산 중구,광복동,221112,.003,.3,.051,.009,20,18
2020-05-31 18,부산 중구,광복동,221112,.004,.3,.048,.012,22,15
